                                ,parity_two_label  ,log10_parity_two_label,3-means_label_on_parity_two_label,log2_parity_two_label,3-means_label_on_log10_parity_two_label
47289fd0fdb45050c22258ddb35d65d4,0.1989255         ,-0.7013095416646807   ,2                                ,-2.3296998696684823  ,2.0
474e9594ec7885cb1bebf66073eb2de2,2430.470100178572 ,3.3856902827208555    ,2                                ,11.247019670757547   ,1.0
47520f6d68cc6528f698f9984e533913,1.1234449285714283,0.0505517881002813    ,2                                ,0.1679294051371173   ,2.0
4757eea090ae6aa5f7187fa62a5c4c86,10.5617725        ,1.023736808573919     ,2                                ,3.4007800661720267   ,2.0
476517518916e4a97730e9c52d3b4be1,0.3699490357142858,-0.4318581003452997   ,2                                ,-1.434601556541737   ,2.0
47655cd4c6198c47a271a0e31a93b27d,5.131259285714285 ,0.7102239603793894    ,2                                ,2.359312927646463    ,2.0
47710c9d33ea0a698b8d981387804190,2551.6405744285707,3.4068194993846515    ,2                                ,11.317209409215971   ,1.0
47752d6f7fca7e1caae7aa0d0138c067,888.8363043478261 ,2.948821784969636     ,2                                ,9.795773934306537    ,0.0
4777e305e53a46a97e784abae072c204,0.6141136785714286,-0.2117512291738772   ,2                                ,-0.7034223573196352  ,2.0
478d5f1abd3cfec18bca8be7f7afbb1b,23.95107392857143 ,1.379324991270249     ,2                                ,4.582018440480906    ,0.0
479305b3366e3c7eed8a733a58c056c2,609.4283535714286 ,2.7849226558485194    ,2                                ,9.251312812551523    ,0.0
47b0183f5510581397b51b1f5f3216ee,1.5478088214285712,0.1897173175057667    ,2                                ,0.6302272871090726   ,2.0
47b7849bdc0eefee88c791a9ced970af,8820.681666666665 ,3.945502148922332     ,1                                ,13.106674436943557   ,1.0
47c04ee3a0d07cbbc272f4af73c9ef3c,0.0836789285714285,-1.077383889166276    ,2                                ,-3.5789918104004657  ,2.0
47caeb0eaeacce1cf01262a9c685ffb4,0.975916607142857 ,-0.0105872915597749   ,2                                ,-0.0351702212811803  ,2.0
47d5fcf3f43ce1f6e6557fa852c1d265,312.89545714285714,2.495399257770318     ,2                                ,8.28953690234829     ,0.0
47daef729bd4001c2b485b68a4c2ccb7,4168.065555555554 ,3.61993454095177      ,0                                ,12.025162253240875   ,1.0
47dffdf6d0dadc2bc85ec5329bf058cd,1725.6277777777775,3.236947123076473     ,2                                ,10.752905589812556   ,1.0
47e3b78c2157b685e23b53915a1b33b5,1785.796671357143 ,3.2518320091244552    ,2                                ,10.802352110964549   ,1.0
47e5eb7b21d807b8699d4f0f9b55c103,11.395825035714289,1.0567457727359957    ,2                                ,3.5104334716051597   ,2.0
47e6da5bf3bccc600aa4b29e9e65bfaf,4.091408571428572 ,0.611872850668486     ,2                                ,2.032597613134463    ,2.0
47eb421f5386157572d981bac32bda66,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
47f41d044822c0f60d0aec1e5624b154,23.34829071428572 ,1.3682550921601404    ,2                                ,4.545245031619468    ,0.0
47f80d10f6f498880bc9c968c0f20ac7,2569.3588678571427,3.409824767343547     ,2                                ,11.327192693281292   ,1.0
4801c06fbc3a4d6fbaf347b80b3b961a,9315.395714285714 ,3.969201308280082     ,1                                ,13.185401340239276   ,1.0
48108995c886d103feda7b3ce8d790b3,0.5618911785714286,-0.2503477860717208   ,2                                ,-0.8316373440445005  ,2.0
48190eebf1a75ee51a6752714dc66473,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
481f4db8cc0d7912edf6fa545046068b,1.6544161071428571,0.2186447496592605    ,2                                ,0.7263221366927115   ,2.0
4821cc12924eb709b74a8986937ede9e,8.000285357142857 ,0.9031054778447328    ,2                                ,3.000051459499095    ,2.0
482295be38dc1d63a16f3cf649ef7ef6,1706.5283214285716,3.2321135001963066    ,2                                ,10.73684864216684    ,1.0
482bb6ba5fa5d4ea00b38e33510d43c2,0.0064986785714285,-2.1871749429693894   ,2                                ,-7.265637891483696   ,2.0
48392b808e8c0cd2a01ec1d2c6fad5dc,511.2218928571429 ,2.708609444022528     ,2                                ,8.997805810175674    ,0.0
483e67e61c27723eec3cfa3dbe4f07c3,1.7241745357142857,0.2365812267212476    ,2                                ,0.7859058237682292   ,2.0
4846c2529cd0bec66663e16d578aa9a0,4875.887647058823 ,3.688053689804312     ,0                                ,12.251449167613949   ,1.0
484c4480db0cfadd4d70dfddf3f34f67,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
48536cf83e806cb66dacd3c4b99952fb,25.44660178571429 ,1.4056297935784243    ,2                                ,4.669401102298893    ,0.0
486b5f3133c95d04ca361e027d99e0d6,635.9711111111111 ,2.803437388337117     ,2                                ,9.31281742257472     ,0.0
486b7de8a868abc7f30ae4fe9895cefc,1525.048892857143 ,3.183283767327185     ,2                                ,10.57463978068306    ,1.0
486b8fd90134786431405515adca69c1,8448.348823529412 ,3.926771837127055     ,1                                ,13.044453687964824   ,1.0
487ac9b1a77b8902fbd5a943130dd926,0.0099442857142857,-2.0024264062534685   ,2                                ,-6.651916536877733   ,2.0
4880fd0e43666e9b5f45741a8483efaa,3.519333928571428 ,0.5464604763991315    ,2                                ,1.8153024092958077   ,2.0
48a4c66f04afe54063562e304024eb0f,4827.9232142857145,3.683760354242795     ,0                                ,12.237187015591363   ,1.0
48ac8c0c83481a19c9be80e6477dfef2,1169.2            ,3.067888806685399     ,2                                ,10.19130601891869    ,1.0
48b62ff4a4762c9806559d9db422bfa3,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
48b7bbf2520ca7652296cc19959ed529,8434.148964285714 ,3.926041267273576     ,1                                ,13.042026787443277   ,1.0
48bf4effeca3239363f54262ca2a6306,2.016469678571428 ,0.3045916959552825    ,2                                ,1.011831712263242    ,2.0
48c107449bf0a33b9b61fd258446069d,49.94428321428571 ,1.6984857846425334    ,2                                ,5.642247646770838    ,0.0
48c10853589afbbd3c7d09ef0157559a,75.44998785714286 ,1.877659174216628     ,2                                ,6.237448763453222    ,0.0
48cc1c3bde47c2e5d8c3eca17e9e25ee,6324.050418214285 ,3.8009953236676615    ,0                                ,12.626633154227088   ,1.0
48d079d491164cf1ceeb1859f9aa3c2c,33.28881428571429 ,1.5222983262968814    ,2                                ,5.056965578925619    ,0.0
48e8a2cd93239c4fdc22496ca6e95cfd,6.767097714285714 ,0.8304024475738638    ,2                                ,2.758537220658848    ,2.0
48eadf7f72185cdeff63995004f25eb1,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
48fba50f6130deb7acf799397d83e4f1,1.7971338214285717,0.2545804175341796    ,2                                ,0.8456978414149469   ,2.0
4903015e26a8ce37f15a43f92bc2c1dd,8481.27           ,3.928460889131081     ,1                                ,13.050064597270724   ,1.0
4928fcd2037af940ef3bbeb9fad2754d,1172.7274532142858,3.0691970919805267    ,2                                ,10.195652048596704   ,1.0
493c5c89da9da639a1c05632dbe8b7c9,5855.097857142857 ,3.767534157898905     ,0                                ,12.515477567572171   ,1.0
4949bd3c227f6766caa26fcb903d4265,22.603058928571432,1.3541672172846608    ,2                                ,4.498446124273355    ,0.0
4952c47a470a1db9b26db323a6dcb7a6,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
49538efad8a86131663aff9cd8e6d891,358.0489828928571 ,2.5539424443670105    ,2                                ,8.484013158668077    ,0.0
495d20a2d153456779ef89a0225353ff,100.0423107142857 ,2.0001837142347343    ,2                                ,6.64446647525252     ,0.0
497740800307a81fbbf22b2911535472,1.8437615         ,0.2657047421336097    ,2                                ,0.8826520478384401   ,2.0
497dc211b04000440bdd949eaf606630,1849.956          ,3.2671613991141224    ,2                                ,10.853275242248706   ,1.0
498aa1bd31540416e1d179c02316e14e,54.68089642857142 ,1.7378356256981036    ,2                                ,5.772964989302689    ,0.0
4996f958f85b06f96fe172aaf2c08060,1470.4233333333332,3.167442385675271     ,2                                ,10.522015849911735   ,1.0
49ab7e33faba06f3b98c777d17d78ae4,109.487225        ,2.039363448530737     ,2                                ,6.774618735360631    ,0.0
49afc01de25926229314c0ce91091242,574.9572222222222 ,2.7596355336566867    ,2                                ,9.167310810903627    ,0.0
49b23fbd7e11d5cd53a5c6813b4c0624,949.6442782608696 ,2.977560955900253     ,2                                ,9.89124339364472     ,0.0
49b2db2443643a01e2a06595b173cbe8,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
49b9e423d2eb5e2c8999707c0a6f6195,1288.685147964286 ,3.110146823323638     ,2                                ,10.331684111623474   ,1.0
49c45ca238617a9d02a31df7d38f978a,7.504295000000001 ,0.8753098981793688    ,2                                ,2.907716542495041    ,2.0
49c45e5d3851a6c13bed134beeea27dd,0.1269195         ,-0.8964716474735217   ,2                                ,-2.978014352012251   ,2.0
49d7b1dee2b76024fb6e499d5c1dd3be,96.54388888888889 ,1.9847247886712889    ,2                                ,6.593113036106536    ,0.0
49e7042eee2db132ae48b7b3d6ccbb45,3.214354571428572 ,0.5070937815503569    ,2                                ,1.6845290796748058   ,2.0
49ed057e8214d3687dc69741bd7bd589,3787.524571428571 ,3.578355458989233     ,0                                ,11.887039532709895   ,1.0
49f4b5d61b27f71400b89c2693926fcd,3402.164928571428 ,3.531755363313084     ,0                                ,11.732237365658856   ,1.0
49f527a4f7e4fe295aa756c1fefb9d45,2069.81575        ,3.315931687331448     ,2                                ,11.015286632873591   ,1.0
49f57cd532c3d9067fe030440b80926e,2696.895          ,3.430864038107213     ,0                                ,11.397083637927055   ,1.0
4a00f482957850eed1b7ac2ec53d43ea,2768.495888888889 ,3.442243882937641     ,0                                ,11.434886664184717   ,1.0
4a02d1c16b2de591ae2aa95c79a62cb8,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a06483dc891f16c60ee8095e982b455,2540.815347826087 ,3.4049731041160385    ,2                                ,11.3110758168989     ,1.0
4a0a14efaba970fefe9bf4f5aaba0d7b,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a0ce843274c26e9f7d0474d7b5d53b6,2.485230714285714 ,0.3953667123007966    ,2                                ,1.3133797893752652   ,2.0
4a11c696d6174ab3660e4abaa44ee432,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a1e27665db6b1968c0ccbeae30ab8c4,1.174462142857143 ,0.0698390224646512    ,2                                ,0.2320002108447944   ,2.0
4a208e84509d3715094eed49ff3b5ec3,1.6196944999999998,0.2094331074587285    ,2                                ,0.6957217236667144   ,2.0
4a27ec0da2071786d8528b4ed5b1108d,8778.29642857143  ,3.9434102421639103    ,1                                ,13.09972527311087    ,1.0
4a2a84286bf81231d758964faa02b75a,2565.222222222222 ,3.409124993504161     ,2                                ,11.32486809490417    ,1.0
4a33154db7511785db10526b6a85c088,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a3bee9d892a695c3d63191f4d1fbdff,9577.784130434782 ,3.98126504443999      ,1                                ,13.225476204318186   ,1.0
4a423d08d748970f1d6b965a8f4c7a61,124.77321785714284,2.096121375530056     ,2                                ,6.963164487667236    ,0.0
4a4d879d0110bb7a8f011ff77d81ac07,595.7277777777778 ,2.7750478509874603    ,2                                ,9.218509420852042    ,0.0
4a52b64c8e51d22844c1b40a140225fa,0.63491475        ,-0.1972845835112536   ,2                                ,-0.6553652006541856  ,2.0
4a584f1baae6b5e5d44b12ca69905def,782.7042499999999 ,2.8935976919986706    ,2                                ,9.612323468351612    ,0.0
4a6268945652964c9b86b7c15425c0fe,4104.491441304347 ,3.6132593544109897    ,0                                ,12.00298776353244    ,1.0
4a6455401efd03c7b6df67be7cccf13f,9840.360869565216 ,3.993011025340601     ,1                                ,13.264495508273937   ,1.0
4a669e0b7acaad9901925292aa5aeccd,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a6798e1b043f81b71db5734e0a128a3,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a6a4f1f6c0d5adc639e823d1516ace5,863.7973913043477 ,2.936411888130283     ,2                                ,9.754549149341234    ,0.0
4a7787d8a9e416c9a9b66b3230834b1e,12.1114295        ,1.083195405514879     ,2                                ,3.5982972498327856   ,2.0
4a78767c3a867d3b1b8381edb4f650ea,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4a78e8278caab52d8a1edef308f1ef56,160.23424999999995,2.204755351924085     ,2                                ,7.324038745909893    ,0.0
4a803244add25e6863bbd7b377099ea5,375.4468667857142 ,2.5745484843641235    ,2                                ,8.552464941858858    ,0.0
4a94b67c9c3740f8d8ea0abe26f15c28,136.3720142857143 ,2.134725255303578     ,2                                ,7.0914038004585525   ,0.0
4aa209b41f66d076905c3847272790a5,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ab0b18400b3cab22e3d6a3bb1114bf8,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ab31f42fda8f9e38e546fc3a6ed3341,656.9007428571429 ,2.817499752990571     ,2                                ,9.359531586797582    ,0.0
4ac2811b369622170cb9b3a930b4854a,0.9795606071428572,-0.0089686882721892   ,2                                ,-0.0297933375456724  ,2.0
4adc1e755caaabac57763acbabbc628d,371.3355992857143 ,2.569766586264222     ,2                                ,8.536579820213907    ,0.0
4adf361ed46d2be3a0a325600977ca7b,7.639023214285714 ,0.8830378298104875    ,2                                ,2.933388175695824    ,2.0
4ae5b73aaa93bfd905218106eb4ca28a,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ae9c039aac4244fe13136c2add78ad2,8672.19607142857  ,3.938129088356773     ,1                                ,13.08218165990552    ,1.0
4aeee81c2551fd545429c7f01855d623,3344.6131731071428,3.5243458959455096    ,0                                ,11.70762364784236    ,1.0
4afd946cbaa6f41aa61dda47347dc973,1693.1263113260868,3.228689358738388     ,2                                ,10.725473890456913   ,1.0
4afe58f1411a91caffdaf28eb24db279,10.312234285714286,1.0133527712806711    ,2                                ,3.366285040949229    ,2.0
4b082506d1c282cb539fa3ee652d2e69,296.625325        ,2.472208227064011     ,2                                ,8.212497965895613    ,0.0
4b09c4fb82b0ae819b7f3766d9b7dcf1,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4b0afcc5aedad542ee87820713ed3157,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4b1777da9c1a70b4b9c1b472cbeb952a,4382.364035714286 ,3.6417084508456927    ,0                                ,12.09749361625304    ,1.0
4b2d287cb337d808ec08465c79db5606,25.416031785714285,1.4051077449553708    ,2                                ,4.667666894311073    ,0.0
4b36348f21d1d290bfee9c9fd6214552,178.32938764285714,2.2512229182703978    ,2                                ,7.478400660056751    ,0.0
4b3bfeb960a3addc0214bfd89deaa519,4.176583928571429 ,0.620821212989384     ,2                                ,2.0623234293314856   ,2.0
4b3c7fb5a7b24f2680395176380ec8e3,3.897027107142857 ,0.5907334266912325    ,2                                ,1.962373966714689    ,2.0
4b52babff4fc7a1682ba5b2ce089e689,6924.278571428571 ,3.8403745317048856    ,0                                ,12.757448051760358   ,1.0
4b537d3c18082eb884bf9429b8146214,855.5237857142857 ,2.932232088524531     ,2                                ,9.740664155599887    ,0.0
4b65652b89a4cf69d9aaeba0aff08ffe,829.8445652173913 ,2.918996754074892     ,2                                ,9.6966973262464      ,0.0
4b76be62ab6f9c0fbf50716f54131184,1136.8333333333333,3.0556967991475044    ,2                                ,10.15080504654548    ,1.0
4b78dc14602dd1521494c985634ff702,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4b803fb384091b68879eea87c93159d4,1098.0841377142858,3.0406356180239897    ,2                                ,10.10077288582909    ,1.0
4b8478b3e482d8bfd41f56a8bba9ba81,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ba2c1aa580b6497df6baf5e7e2c87be,3028.895108695652 ,3.481284233879757     ,0                                ,11.564575902813592   ,1.0
4bc3bcd084dcbb9bdc091fdd035fe7c0,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4bc4e48017602be956d46b317739149b,592.8416666666667 ,2.772938719545313     ,2                                ,9.211503037858565    ,0.0
4bd4352faccec2f413b32098b444de5f,15.918888214285715,1.2019127330460349    ,2                                ,3.9926676755084776   ,0.0
4bed9fdbef6375a8c390006131d4e29c,5354.473177173913 ,3.7287167473431326    ,0                                ,12.386528920876176   ,1.0
4bfdeef14e2edd1df8edb7bab9134872,8682.262222222222 ,3.938632898289642     ,1                                ,13.083855280276      ,1.0
4c045961d27afb9fda0ea6b8890faf3e,44.688875         ,1.6501994218467124    ,2                                ,5.481843821599476    ,0.0
4c0756270c5a96bfb110b51d96feeee3,1696.5477777777778,3.229566094651971     ,2                                ,10.72838634412004    ,1.0
4c0a07b097b2aeb19a69229fc59c5c57,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4c126fffd8b783084d25a9a71129ffcd,826.7274285714286 ,2.9173623465785523    ,2                                ,9.691267942065815    ,0.0
4c19bb1819c247901ce670322357239c,663.1551464285715 ,2.821615144325511     ,2                                ,9.373202620894576    ,0.0
4c23451c5bd6f6cb0281c1c12b2fa042,0.0160838928571428,-1.7936088286123133   ,2                                ,-5.958239559005261   ,2.0
4c29bdee73acf1a9dee934107214e2e9,5911.881035714286 ,3.771725686203303     ,0                                ,12.529401523207063   ,1.0
4c3001f8073986116d98084dde70da05,2552.216998892857 ,3.406917596935981     ,2                                ,11.317535282227771   ,1.0
4c33ad406ac0cadae0198d62017e8ba7,47.78899285714287 ,1.6793278779534295    ,2                                ,5.578606458301074    ,0.0
4c34ab2965e831059beea2fff2268f6d,6202.968888888889 ,3.792599602958008     ,0                                ,12.59874317372486    ,1.0
4c42377dc3f15465757cb69fb69ca404,9484.870357142858 ,3.977031399161185     ,1                                ,13.211412339122738   ,1.0
4c507bf59b6bda314f8e6e1b83e0fb60,5758.272777777778 ,3.760292234192234     ,0                                ,12.49142041774995    ,1.0
4c5d4cce5ac439c0540b76bbf3e9b44c,403.25892857142856,2.605583991898259     ,2                                ,8.655562666275593    ,0.0
4c6e57f5552d546278e192b6e332635a,3913.9646434782608,3.592616898171332     ,0                                ,11.934415008202436   ,1.0
4c7889a2a63b371ed702b279d0edc5f2,66.05395857142858 ,1.819898849720596     ,2                                ,6.04557311874004     ,0.0
4c7c4853d09e2ec4bc7373311bd45f57,358.6946726071429 ,2.554724926510084     ,2                                ,8.4866125080829      ,0.0
4c7e09f077026b9ee3900bfed6825fbb,1113.8113204642857,3.0468116276228616    ,2                                ,10.121289145629875   ,1.0
4c89e8704c4970eaa101e160cc0710dc,7.304242535714286 ,0.8635751854152893    ,2                                ,2.868734670478613    ,2.0
4c8cfa75c8ecb03e728be6a2f305877a,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4c97abc562ca002999c22ec86cd62f3a,4266.868333333334 ,3.630109241643227     ,0                                ,12.058961877324892   ,1.0
4c9b7b964c5b2b540ee5e09b3a5f3c8e,60.30155357142858 ,1.7803285011750971    ,2                                ,5.914123266182264    ,0.0
4c9c02f80d49a2cb914230a01f4b433a,1087.03975        ,3.0362454253098625    ,2                                ,10.08618898131006    ,1.0
4ca24eacb14a3f2b898e900f3b1b6862,0.815409          ,-0.0886244993729883   ,2                                ,-0.2944042143624575  ,2.0
4cbb2f9e2f4572c5a3dc93f7545bc4fb,175.52799642857144,2.2443463955867093    ,2                                ,7.455557346158676    ,0.0
4cc8e55799ecda9e666a4c767fb290d8,3.964777857142857 ,0.5982188592148545    ,2                                ,1.987240035317293    ,2.0
4cd5a0c02ec0f5dd07e5f73a53c72092,1241.751975       ,3.094034859410905     ,2                                ,10.278161326037957   ,1.0
4cd60c4e03c91c83431875b7a351dd19,11.109917857142856,1.0457108479308348    ,2                                ,3.4737762448699256   ,2.0
4cd648e90a68f7a84abcf62d2bbef6a8,1570.548447857143 ,3.196051337940818     ,2                                ,10.617052732207949   ,1.0
4cdf2909e347f2d72f7440834be5b55a,1.9183674285714287,0.2829317920518009    ,2                                ,0.9398790689537064   ,2.0
4cea19f7c950f4e2d5dc23e72f2856c6,562.6377777777777 ,2.750228889097596     ,2                                ,9.136062614064164    ,0.0
4cf086b73f9e600cc867f69c09e046b5,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4cf373cad2b740fcf21c55e830e28a98,1146.1905555555556,3.05925682561274      ,2                                ,10.162631198478888   ,1.0
4d0ae0b3f567394a2ff24434f656d15e,6419.753928571428 ,3.8075183817274687    ,0                                ,12.64830228406054    ,1.0
4d22732ec67a1bd35a8ce14156b6583a,6972.599444444445 ,3.843394716966843     ,0                                ,12.767480890033818   ,1.0
4d22e7b6ef325aea00fb4fee3916fa77,1137.8827777777778,3.0560975242853763    ,2                                ,10.152136226639303   ,1.0
4d29214a6c9e374ea2dc96cc73c51dad,8130.235000000001 ,3.910103098820175     ,1                                ,12.989081337876875   ,1.0
4d2f74ef97b6d40ebd71f85dcb75c543,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4d4754ccdbffff8d31d262d12927e522,894.1873214285714 ,2.9514285077679268    ,2                                ,9.80443328000576     ,0.0
4d49db9bebf04561a258f638231ba8a1,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4d55dd6f81546cf5f6a2b839cc81d8be,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4d73378fc379c9ec86211c3ddcd31ea0,8.616853928571429 ,0.9353487309224696    ,2                                ,3.107161227768591    ,2.0
4d81eed6d273a46023586600ce0f0c0c,151.63886071428573,2.180810512846472     ,2                                ,7.244495712250413    ,0.0
4d91f4bcddb80eddf597ffaa3fac4074,1402.513888888889 ,3.146907170703912     ,2                                ,10.453799342363826   ,1.0
4d992ccaed48ca615a3db0437ee3c875,855.8681785714286 ,2.932406879481371     ,2                                ,9.741244798590149    ,0.0
4da0a6b2df4e019692573208b3ddceed,957.8458214285712 ,2.981295608983041     ,2                                ,9.903649642645092    ,0.0
4da532170986c551e4b0642187cdb6d0,17.46087357142857 ,1.2420659677636177    ,2                                ,4.126053834017422    ,0.0
4db3c8f389b969aec21a44254d47e548,159.1856607142857 ,2.201903944349301     ,2                                ,7.314566574977242    ,0.0
4db602d4e22062c3dcc01bc740300752,0.9148665357142856,-0.038642257879487    ,2                                ,-0.1283668020997506  ,2.0
4dbd5435603fdedc13dbc0eef6db4cbb,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4dc92cc97ebbe9230020a89efbbdcfb1,570.1818214285714 ,2.756013366991134     ,2                                ,9.155278233692966    ,0.0
4dcb64bbebf3ca69a49dd0354abd929e,244.9433535714286 ,2.3890656595653046    ,2                                ,7.936304335040592    ,0.0
4dcf9b525d9f46f4b17b132c765322ed,758.3228892857143 ,2.879854164967776     ,2                                ,9.566668459784838    ,0.0
4dd165fbd1678001e130c89cfa2969a2,2784.953560869565 ,3.444817957704992     ,0                                ,11.44343755547272    ,1.0
4dda0078a2cd1654f27a2a30d70feb8f,4.522770357142857 ,0.655404537080967     ,2                                ,2.1772067452459107   ,2.0
4dda41bfcc4b60b935bd4408c41b3b3e,33.444125         ,1.5243198379731282    ,2                                ,5.063680895357086    ,0.0
4dde0c9c5dc0c2b44d750d22c618a6a9,7968.980357142857 ,3.901402756327701     ,1                                ,12.960179425715983   ,1.0
4dedf87a0c6624563a5a39e8300c94ea,1.103472          ,0.0427613176519359    ,2                                ,0.1420500224823689   ,2.0
4df590f124b66f482b7fea490be31ef5,0.8207175357142857,-0.0858062872023286   ,2                                ,-0.2850423161753896  ,2.0
4dfe7816c2c198f8fd0b328d1e9672c9,3014.04852173913  ,3.4791502395359903    ,0                                ,11.557486927048704   ,1.0
4dff41154a3401cfd40da8caeab83d56,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e088c9266507eb6bd7022206ed15b48,108.13238214285715,2.033955770548877     ,2                                ,6.756654817944588    ,0.0
4e0e0d2cad75a84665729a374d459475,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e134f32160e05b6d132d89193d4e1b5,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e13dd93c6f08829d74d97d0d801977e,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e174551f549f802578457bf6effeac1,7510.140555555556 ,3.875648065090847     ,1                                ,12.874624193321129   ,1.0
4e203ccb97234b5525148f79e47a6276,9.276695642857144 ,0.9673933081555208    ,2                                ,3.213611009167852    ,2.0
4e259da0d4963296b68e170bbbad025f,58.66019285714286 ,1.768343486477047     ,2                                ,5.874309909139173    ,0.0
4e366e723d75fe39bf6db9a24ffb059b,9818.32285714286  ,3.992037308958616     ,1                                ,13.261260892468169   ,1.0
4e36fd96262a32fd673e2b16b967993c,8635.078333333333 ,3.936266281634816     ,1                                ,13.075993549920508   ,1.0
4e3ad59a4716ec934b8f4e249b36a882,876.6980392857142 ,2.942850035266157     ,2                                ,9.775936211190915    ,0.0
4e42740ca851e345cc8c95efb204c2bb,0.0276279642857142,-1.5586511140719728   ,2                                ,-5.177726925963178   ,2.0
4e476731d6c65e9195b3ed81b1636384,491.4879642857143 ,2.691512887156353     ,2                                ,8.941012277596089    ,0.0
4e5a3f6bfeb277c86e4c7bd8587090fa,2692.469411764706 ,3.430150778125169     ,0                                ,11.394714239553748   ,1.0
4e5e351dc69f0bd323688d4917e3ad5d,3.0400343571428574,0.4828784918433724    ,2                                ,1.6040876284713368   ,2.0
4e64bcc4ea340ba97509d9252a01a0dd,2143.6320312142857,3.331150237863868     ,2                                ,11.065841563450702   ,1.0
4e6eccfddb9e4aa78a9710e07ebdd2a4,1682.30425        ,3.225904542084346     ,2                                ,10.71622292977474    ,1.0
4e6ed02919858555623b578af7bb9ce5,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e72215653dcb2b6b1266217b55c029d,0.0137665714285714,-1.861174207532193    ,2                                ,-6.182686889480919   ,2.0
4e86275abdfc23e74db13a83f97de624,1832.6935659642857,3.263089855177087     ,2                                ,10.8397498660547     ,1.0
4e88219e8a5624a4af022b0bc76eb6ab,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4e8a1b2d6fda300bba2969565620684c,772.9626785714287 ,2.8881585251191253    ,2                                ,9.594254947081671    ,0.0
4e9552083f7a7510a195fd8990caeecf,18.309182142857143,1.2626689451330968    ,2                                ,4.194495443379424    ,0.0
4e9db599219d8bbd2d4b5e0bee095534,221.70871428571428,2.34578276344296      ,2                                ,7.792521666383682    ,0.0
4ea29c4f64c7d368f2cb7d4319a8ce1e,2422.302022222222 ,3.3842282917413846    ,2                                ,11.24216304184837    ,1.0
4eba742f2400048339af4995b756cb4d,312.4097357142858 ,2.494724559459774     ,2                                ,8.28729560307492     ,0.0
4ebc55fb0a404c48951d04da1b1e016c,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ed209554a193102bbf86e8898be3221,7734.663888888889 ,3.8884414461061794    ,1                                ,12.91712288514456    ,1.0
4ed40dca9d17e37f77bbbef074561585,1786.5771702142858,3.252021780053936     ,2                                ,10.80298251634678    ,1.0
4ed475c253503412379dd873ec989806,151.27332500000003,2.179762352830481     ,2                                ,7.241013800045353    ,0.0
4ed93541ac1c8dcf6069ea14e9519648,90.98562857142858 ,1.9589727997383977    ,2                                ,6.507566780571138    ,0.0
4ee07fd2052c284c8cdc533de1293c64,721.8409696071428 ,2.8584415277226047    ,2                                ,9.495537218534476    ,0.0
4ee4595cf58d4c67e8d0c6c032ccac6b,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
4ef0f670f650cf5c27067ca5df50b7ab,40.87956678571429 ,1.611506284788822     ,2                                ,5.353308002527543    ,0.0
4ef35e8c7b387e8c2fff1f552a04e3a2,2475.8133695652173,3.393717903828357     ,2                                ,11.273686850849666   ,1.0
4ef3705667c97396a754377aea260cfa,10000.0           ,4.0                   ,1                                ,13.287712379549449   ,1.0
