hash,min_label,log_min_label
66f9c0037d041f2ebacb32d5f634eabf,1.89,0.636576829071551
67133027ab55906e3b757148ca7011dd,2130.87,7.664285626014414
67527c9e506ffa65596f017547164a49,77.39,4.348857573282368
677367c609c55b08ff3ad90b1a915ee0,0.69,-0.37106368139083207
67db1503b337c0b97713cfb284a88542,787.65,6.669053828751978
67df7bd97e841395a4c75281423986cf,252.78,5.53251954521898
67ec06edefc76b0a25756dc8003e7d70,1981.36,7.591538756589117
67fb9f8a11855920f390fb4675479758,72.49,4.283448621312786
68010f3ec433e259112327deb99da8fd,1437.83,7.270890311542834
68cd50e5bfe00ca94867aa0dcf44055c,2246.1,7.716950657904749
68cf19ff167bdd80c7ec00d609308417,0.99,-0.01005033585350145
68dc114bb8e479d8cc81faed8b2fceb5,289.14,5.6669109998802965
6928072ce36429a1c094d89d333488a6,168.59,5.12746973182771
692f9692c71461dc4b439c9a1aa23dda,553.33,6.315954568567949
69aa66915df3f0ab59376e4f05451bd0,13.19,2.579458966729223
69b0601bae0398d5a96942f725708fc3,2459.87,7.807863782001579
6a3cc897a1b02977a34988536d887280,315.34,5.7536514218093355
6a64335da8a651975266fdb7d2345c53,12.29,2.5087859235779435
6b1d903a4f4178e0b3bb7dc2c8a98be6,3516.44,8.165204393182488
6b202cd36ac8e2a3ce700a14fbc6efbb,3302.73,8.102504678180368
6b224fb48f80ada9a7a5717886147c11,2.79,1.0260415958332743
b9f858634fabf35872d7e5df7938d995,52.69,3.9644256842211942
6b61949e6644e52fff62f9ddc8a7d17b,92.48,4.5269924049240675
6b6dd0a8429c4ac10d5a662f8d3fed95,376.12,5.929908241408876
6bf14262fd0dd58c3e4b913d0ad84698,,
6c34b7032712e16b08d97a0449d610e2,242.15,5.489557368849238
6cb5c73d81196ace79de244e5523441c,,
6cfbe40aef5061ce7ad323456fad2c06,157.59,5.05999672363398
6d11587d2ad9490b20c067773218cc72,0.49,-0.7133498878774648
6d2916a0453dcc757ce187fe29c863aa,75.98,4.330470147759479
6d907eba34cb5262fba6c449fb45125d,0.29,-1.2378743560016174
6dd7c7a9c27a55ae289b1b2f49cdaf66,14.78,2.6932749155200555
6e20affac5e701362834bae21f6084be,,
6e297bdb1c3f957f6333c37804805ecb,44.08,3.786006164844659
6e792d345b2ef27f082ac3eb7186aa56,453.47,6.116929115217096
6eab13500990fd9c1c94f9cf2251303b,,
6ee6f27a8328dc1c88dbb7aabadbc59b,0.09,-2.4079456086518722
6f00356d70211d5b462e1170dc1f813a,21.69,3.076851324838783
6f629d31c27a82c260f004ef4cd8b608,12.99,2.5641798306825083
6fbed10d0ff5bea497d26c08ad2f8009,6.29,1.8389610707123492
7029fb4ec7af44f5962539a33e55645e,389.13,5.963913478020691
7042dbc5432e4d78f81ec4041e10a387,139.68,4.939354092091292
705c3ca07a79bd01fb3aef33ba6001a9,470.76,6.154348410009462
7083b70c1976162e2693d7a493717ffd,0.0,-inf
70903c09156674cc1b0c35794cfe3d06,52.58,3.9623358193017353
70d0b0da4098417b4814d2f0d2bae167,18.49,2.9172300453990334
70f6d559a6e3b8f13ad535acea6e89cc,3730.02,8.224168874553781
715f24a25c666b1a4c9991b16b880ea6,63.08,4.1444037620948375
71f0b3190b8b37d31e4e800e749336da,,
72e0faa084b21e3651cc8fb55d674f17,,
730ac66086ab89751ccb641b4e212230,780.95,6.660511127303732
5ba9663cd5436c38d0cd5461dd436cb8,62.09,4.128584945376802
74acaa627ddc5fdab40d62172f56a827,1688.34,7.431501076674203
74f9299f3df46a07ba6db653bff13453,3775.0,8.236155661683124
7533bace60b15ce728283e1497ccefdc,,
75fdd3db99b4f58aa7c18dc398f9742b,0.88,-0.12783337150988489
76090eaab62a7b7004853ee9261782ae,175.28,5.166384695287211
7646cd65091e52908afd06294bce1053,1220.34,7.106884787425459
7677a2a8fbea4690fc9affc6099f3a6b,12.09,2.492378664626701
76b028ed6892fff61215c93c5890d7ca,92.18,4.523743187292363
772102b16ea3acaf7b516714b146b6ca,15520.65,9.649926674303506
773008bdac98754a97b1f5f703449f14,17.59,2.8673305587494666
77a0ff05f77e03cfe3261b41143edaa3,84.39,4.435448911169876
77a4fb9d8a7947ee4a6c5d0ccf26c636,152.28,5.0257209315142966
77b103479539a71c9fe27ac5333eea89,0.0,-inf
77f0988bd20d74695d2f7d766fd2dbae,11.78,2.4664031782234406
7853e2d2e64015f2aa08678e5c43a339,182.29,5.20559882554483
78b4757f584ac49ad29c072fc02fabb2,0.88,-0.12783337150988489
78f6aab202d2ce332cbfa95f25803992,0.0,-inf
790152d13323c14a7a1f0759ae3b5c28,4.0,1.3862943611198906
79537ef3341a8b0380b47d691887e4ed,1.09,0.08617769624105241
79a0d6c3d25a7b349ed87ad4a81a4af1,93.99,4.54318839363221
79ba99947a30cf6953d7cdf88bedaf7a,1315.04,7.18162236240019
79c0df739ce3d7895fc546a69dca4f3e,76.99,4.343675543289958
79c77abd149e08e9b2f51f668ba86eed,261.88,5.5678863835728905
79d2eae74f2b790d821578d9b7f675c0,,
79fc7c91344fa59264988cc995084cf7,560.67,6.3291324971503204
7a044c997ede14d00002f1db39d45170,57.39,4.049870072120271
7a14b69652e47a41d6d5d008a4a2aba9,33.29,3.5052570515869337
7ac024dfdade18de631f5fcbf00de9e2,105.19,4.6557682387511825
a112b1192b70ecccf588694fd21031d9,26.69,3.284288963416433
7adc1ade3384505af00ff8f7be23f5bd,196.38,5.280051557741144
7b5421c2f188612176495fc089237fc4,4.89,1.5871923034867805
7bb43feba8e5a0c401485fe06483cd66,,
c9560eacf6c596917d3028b5e4ae4456,2.09,0.7371640659767196
7cbd0ea9e55d23cbf9b89d119c571213,0.69,-0.37106368139083207
7cdbba9a49fe422b14ab8760aa31b06f,333.47,5.809552906286994
7d2199baf2526263b5f753d290d2790b,95.89,4.56320170116559
7dba726acc7699fdb6e0236efbd67ab2,0.39,-0.941608539858445
7dbde757b64ebc3c6af40dbf9f7cfb39,117.68,4.767969076293182
7de0b428ca0f340de04eff1125fbb5f0,38.29,3.6451887654892032
7df8389c5b329a2e118a50a94c254e7d,28.19,3.338967305126021
7e36c51e4ba07b5d291864732d105a36,,
7e8051b9cd369f3b68340e1b3dd77d79,1703.32,7.440334566710353
7ea658311f1cdf71981ca94c398c80e5,0.09,-2.4079456086518722
7eb9c20f8abef093eeb2bcd69e709b95,831.45,6.723171164533923
7ecf9c45c29d706fd0020fbf177e6809,94.49,4.548494008794535
7efdf72de31fa82aeceb7acbc29a59bf,13.98,2.637627736805664
7f2c1877cc53db68976af43c390a3821,,
7f3b49026cf0ec9d2d76b0d9b2c61f8e,385.89,5.9555523547587335
7f7ea5273036799d5c8aace0f8b0f193,1345.32,7.204387181953503
7fa6c515f101eba777eb8bfe19e0573a,762.27,6.636300823635007
7feb3928fbcb7b02daaff60bab611c10,,
8004cbcc3b498ac2bf1c500cc1a8f5f2,1.09,0.08617769624105241
80d28ac25ef1ba24a3d20f2b1ac0e766,0.09,-2.4079456086518722
81392be4e5fc7aa2232c1f460321e0c6,1195.84,7.086604146297119
8175dacde2d6517a91c1912847a34006,35.88,3.5801800371905954
81b1006501379ec16fd22f047b78556f,29.38,3.380314170745731
81b92549ad1ba085b445fdcd9c63a08a,424.98,6.052042108993586
81bced94e5f672f0bb0bab7dd298d11c,26.19,3.2653776585196206
8226a866770c4e3da127e54ca0dbd496,161.68,5.085619073095366
a45aefde8bb26edb9634004146d0de89,2306.61,7.743534193167856
82644d01ed00dbb2ae77ab3fce8a9600,2360.41,7.766590611744112
827aad21f09186b2fa80f8fdd4aa67dd,210.69,5.350387858839039
82c08db7bcd7fabf2b08e8f10937af3e,2982.65,8.00056744608544
82cad197a0b7919f1f51ec51f7267e6f,,
83246d39d94922be4f7903cdad7e66f7,,
836c5194b7b550c9fea0abdd857ff55e,11.3,2.424802725718295
8390dca257561c53bf4eb6e158a2285f,2.69,0.9895411936137477
842e012d4ef31f3c62f3c58ae04254b1,935.75,6.841348346784538
84475a8e292d5ae0e0732f318500d417,211.78,5.355548000002308
85088d2b8de94d088631498f619c1bd6,,
85176ab47bdc8f3318cdb2778efcd90a,,
857e6b7426ce8861e9527d0f4a68d504,,
857e9ec4121115a5d3d7bf94639d43b0,2826.36,7.946744943666274
85ba26d796de9ad740ce5a6813488fbc,71.76,4.27332721775054
85eff8b62cfe07b8059238662d93f468,9.59,2.2607208888953467
86173292a2c6a506acf27a81db853bb5,1.09,0.08617769624105241
863470f76515bf244fcd744156b494aa,10.59,2.359910159613315
864d71fe8c05b7c80999c97550d76e8f,44.09,3.7862329993698465
86bb0984620f619ffb88c7b002dfb541,480.47,6.1747647914976245
86f08143a6babada415734f5912fd54a,9.89,2.2915241456346207
86f1d4b3e7609f8a9ce8ac2a0a7aaa96,41.59,3.7278597537548204
872d022f6406e00933b831ffd05e26a0,,
872eecaa7109fe1e31a510c903e9f877,771.95,6.648919781087936
8761aab9a9521aeb1a79051a2fffe92a,795.0,6.678342114654332
87b586668328ee71f3bb0b71f65b8029,2064.18,7.632488332101269
87b87bcbe7055bcdd60378b984917d5c,,
87da979b7363a9fdc7f88fa8103cc9aa,1049.76,6.956316845596567
8833e4051c5a45aa3d704469f9f20908,1.5,0.4054651081081644
887e8caf9138890d880c6f7f70474994,1.99,0.688134638736401
8894ee0505a371b9c72ab8b98c380bce,7.59,2.0268315914075385
889f6aa7fd1664a350683f3de5f6a647,4.3,1.4586150226995167
88a3bb7820b1ca7f189765bb1208f34a,895.56,6.797449220931297
88a9e063ee7990d7a77be735decbc188,0.99,-0.01005033585350145
8932cf87c4dfe7aeab8b3ca55eebee64,1.89,0.636576829071551
89397e72aed71b4e9a6ceb04df3a30d3,14.59,2.6803363625346943
89656622f153983b0415cef2aadaadee,24.49,3.1982648709640764
89937a16a7b8167058f538fed6a998b3,1846.91,7.521269251345522
89a3094a7829d3b9564944beaa931645,177.69,5.1800404589569835
89b778a6b654bd3107b4fc10b3a0fdee,25.1,3.2228678461377385
89c556f38149797e9060071af25b08df,257.78,5.552106507976633
8aa8fac9f1e094ea4c30a40450c04c3a,,
8ab56bb3b674e4afae5a61b2bf3a747a,1034.13,6.9413157725040975
8b141f5fc849ce238d1c1781919243f3,62.86,4.140910031369422
8b16c667bf6400df95512a33996c2ddd,2.99,1.095273387402595
8b505c40281af4d91b4fe7ccd717be9a,62.09,4.128584945376802
8b563fe5450aaefe1157d6521786fbda,69.38,4.239598641541604
8b9ed718022b0840e19047a9c6d95510,30.59,3.420673158162812
8ba338c1cc39e717d6dd4f2bdbc3fb83,156.28,5.05164927018687
8bab516f1a44b1f0183675b51ab1c87f,1.09,0.08617769624105241
8bc05816923b7e9e01d88c2fae53f5b0,603.27,6.402364857706086
8bf857909f1117a9e29a4788bf77d485,4902.03,8.49740468402037
8c0ac98ff520e517209ce004b3d82552,797.36,6.681306270659201
8c304abe8c95b5584c8c9596c01c09fb,76.88,4.342245764662037
8cee9847937e159c08f6625b4339c8c6,,
8d0d8d3bf320c710d2691ff31032dc01,,
8df710fb5d71d43deaee7486b6655ef9,573.17,6.351182356831383
8e10b4c3c35544d70cb1679a19d3e410,5.69,1.7387102481382397
8e27e1a8a840eb474fe3f07108bcf4c5,,
8e6b60845499c186ed6d7377df602c0d,9.79,2.281361456542419
8e9259d95be3f4c0ccae40c342d46016,226.88,5.424421243343763
8f09e4ff82c040b6506f5f3df9f2d235,52.08,3.9527809979003137
8f967d0165ecb9a7b07af4d168fb7f5a,77.98,4.356452383554451
8fc55b9025634b68459462c51cb3c7c6,0.0,-inf
8fe2c518512afbf1a5e65d2f462f7a7e,8.7,2.163323025660538
908f6b59828cfe7df18e7b5a150509b8,55.79,4.021594641857437
90fda6e7338d52aeb796636fde412daf,15.29,2.727199019940971
912b89dd471295d3c72c66d0192dff72,,
91429dba2f09b625c1715cfd7ba065b9,7.58,2.0255131996542803
9154ec80e50db4dec1fc78dc27050897,0.3,-1.2039728043259361
916e8027cafecc698ed5404a005bc69f,138.08,4.9278332273351175
91e0db01b254eb78f6643328045bfeb9,159.39,5.071354029130961
92206f6125ae2efae218cf19d576bc07,93.68,4.539884719289462
92554cd8be8803316d9ff089fbca756b,0.99,-0.01005033585350145
93f7ff6572557df11d7d522e8b1cf32e,0.09,-2.4079456086518722
942f082cc964537c8a03a8a926ea6c4a,162.47,5.090493369341659
944b8f00b94dce1feec5f1855c7d62c3,54.89,4.005331182561798
94a210d9f05725b9ed7f69acdebd0060,0.18,-1.7147984280919266
94e7792960c663ae1253cd3dfea71c9d,1862.96,7.529921899624981
94f49c93e2555d7c8e0cb8e87f58cc70,38.69,3.6555811687124216
aff171cd732c9fd9e4e44605ff774e3a,0.0,-inf
9586cd6b322e00831ee5548436511fb1,14.69,2.6871669901857858
95f346a183b890307596310fd33b4836,,
95fcfa492a97ca8efad04e4b0e21e3c0,23.99,3.177637076851603
96426d22692db5f701fbcec3763dff79,,
96f45d34b2a7c6ea24989bd64c675ed3,,
9714ff5cfbd6908762fc1bedb6c23374,7.09,1.958685340544036
972ece53e22e4c717d64845e21d3333d,,
9754fc1acf450ee2ed2083a211cfa487,36.99,3.610647605844363
977dad9d1bfc9de725a4bbf65b407c77,0.29,-1.2378743560016174
97f2d368a05228364b444ce71c1a5a24,3.29,1.1908875647772805
984ea1bfba9eae8bf1c21672ca25e885,1177.27,7.070953477724314
9850cc4bc84c17447cee6ef760364530,,
9862d27fe2528635f363e0f7645b2c53,2383.41,7.776287514334737
9892c1872cc241819f2c379499a9e501,46.89,3.847804433101495
98f85e858661e5184c59f2d0e4dbe3e8,32.89,3.4931686602009657
99315b274d176993198469565afa776f,1013.07,6.920740603539456
993196979dccc14ecf0a10d8f02305be,184.98,5.220247711126114
99dd8839a19c9d3aae54c624a5c5e8ae,0.0,-inf
99ec9d5e50f24301638101b2a7dba6e0,,
99f78e77c6b2198f95424cee8234557d,9.19,2.2181159363675955
9a296539e33398c9ae36663371a63b39,,
9a40f58b6cb174cd771d99f393aef61e,2.98,1.091923300517313
9a4e05c9741963618893549d1a03f5d0,29.09,3.3703944725071104
9a910a91c04c8626904f860e09aa74a3,658.07,6.489311308645773
9add259e9393a56351e1a8a5709ea5cf,0.0,-inf
9b3ca1389f989ebf68bffd2cd649395b,129.18,4.861206780604327
9b81119141db098dd4bfb24a1d244e68,1010.0,6.917705609835305
9bd299393602718a39efb1dd62fbe1a3,204.98,5.322912413403417
9c03d0b44439e39515b61409f00380bf,76.69,4.339771321776768
9c162333ef5c123acf4ee71ca909a450,,
9c2e734d6c0faeef8a89aa84436fc42d,,
352c5beb1a63de6fb79da1afc3815e0d,0.29,-1.2378743560016174
9c5b0cccda51996a35cf9c57616b2fbb,0.89,-0.11653381625595151
9ccbe08418189ca1e7ee284564359d4d,251.58,5.527761030410726
9d5c62b763d68600804562ced442b033,3.69,1.3056264580524357
9da32436de386f3b4f8e6ec1db552349,91.49,4.516229676691444
9dd246543ae101f829b5cfc226473675,51.28,3.9373008126124147
9e35558ea8ffba630cd8c8f90e14af14,1391.23,7.23794352692488
9e421b7671701520ce1d90479a51b374,1142.74,7.041184166353176
9e4503aae7d11bcb1b0db57f02996280,59.28,4.082271980987832
9e469bffc3f862d6321d84a4ef83969c,477.28,6.168103320766439
9e5f847d97c4aa584e9c89d342ff886b,75.08,4.3185542117183084
9e7459d0157074bf104bf61180c0a8cc,0.2,-1.6094379124341003
9ea8deb8313d93e60743638909f37d6c,1835.02,7.514810659611836
9eb044b760cce747a2e694f55dd42950,6.19,1.8229350866965048
9ee9f18f9057c696a5a6f74e9970ff2e,,
9ef9243ff051b32795890fccd6c3f6b2,5.79,1.7561322915849038
9ef9ffde472b8cbd6387033b1c8ee975,434.98,6.075300053020214
9efb0648407d77586c9ca36818468f44,30.99,3.433664571799657
9f07f970847c32165ed1a27933e18a92,0.59,-0.527632742082372
9f7b07a2434f2147b6e2a2a74214b211,0.99,-0.01005033585350145
9fa4a979d56861ad89c302e0c4a95f10,6.69,1.900613874140137
9fd7630f8c97a67989383e0c69bb1d49,,
ece6f28f74bd36047d07ccc0b81ce131,,
a04892664f2c13d2c191eb87ddc5405b,527.46,6.2680730330911425
a0585897e79756b9624673592d13ee06,137.38,4.922750808785736
a085449b0de14c330b1aa81db88830da,1162.75,7.058543168104206
a0a6bb5ddabb45e9d9556403e9003ea6,,
a0a95eb015371a5971b19b744b6b5748,1861.91,7.52935812154531
a0ea9baeee31f43f20865dab8d2a731a,78.38,4.361568792771485
a111785645c000c86ac12a2665c05df7,0.59,-0.527632742082372
a149574d35abd0827c7db04efa77cd26,,
a1ac7b063a4607af8a11f20a38e1081c,45.18,3.810654511039857
a1ec978756e656638b7e34cef5ecaf6d,,
26710af10c1dddad49cc52d32b8d47f0,,
a332e1c6f390f39391ceef41af5833e9,1.09,0.08617769624105241
a35140936a9aa31586aa03b2998e27c8,987.25,6.8949233001667585
a354cf1d0fc39fc55215f7eb2c5b45d2,21.49,3.067587710654419
a3d7585b12914a97d9c11d65897194b9,466.17,6.1445503744667525
a3eaa99154b0f1668f8593264e6e304d,0.29,-1.2378743560016174
a457b9542414214b9daa00381d3155f5,116.68,4.759435144999521
a45d7a611305683a8db8c385ac7cee31,,
a4aa9ccc565c5cde0cfb5dfd9f4deaf4,387.27,5.959122124186727
a4c67a19959fe1f2c9297d4a1edb456a,7.89,2.065596134857783
a4c890ee215c989c51d15c54b81d9eaf,,
a4efbba2fd80c504dbeebcf96bff9752,1118.44,7.019690136219093
a50dd9afb48645ce7f66b529043be8af,,
a517589810ff3ef5308a694957939bea,60.38,4.100657924278693
a54481a1fbc3394bcac2831e407c905d,4.09,1.4085449700547104
a54ff889494f0ebe0eeeff8772ced23f,163.49,5.0967518263873215
a61e2468dfcf20b464449bbda40e0140,0.39,-0.941608539858445
a63717cf71e4582f172eadb0582bf250,1100.11,7.003165453786795
a6e940f95d1dd14227bf121f6a35dd8d,1545.44,7.343063938430986
a6f081826cc948105b3a6c2983cba230,23.59,3.1608228934195837
a723d60f96607c2e54bcdbaf8a6b943c,0.49,-0.7133498878774648
a730eba7f8e488b74cbc009407f49f50,,
a782f73ab11758b7d74359bdad3b8d60,275.39,5.618188274814676
a7841d5172a4f5f4d1104bf720caefae,,
a7aac5c83f236fd8b3de3275e3f5499d,162.58,5.091170188318427
a7c09938b19b47648cb6415eb5ddfd30,,
a7dc4646f1472f466a2c33340eb24bd5,2093.91,7.646788410564125
a81fe8e3c5860c5b0de52e7458cdc04d,28.89,3.363495514478144
a87f0865445994906585600eae553474,25.29,3.2304090606818736
a899e769ba329f5f952a38973adc0262,120.37,4.790570332391644
a8b6af92314b321b3614ded2da24b2dd,339.58,5.827709559887865
a8c238772abad3c65f89523e3d137d9b,0.0,-inf
a8c50e130aa5eb28d4b66b205a9d718a,51.69,3.945264339207948
a8c6f24ce9bc4ae6953763a82835e2d4,,
a913a2365c8167b9ddbc1e11afbab314,543.02,6.297146151668162
a97d498dd69d346aad64f3809b5ff160,,
a980ab3741bce296b9b72fd61faef688,18.19,2.900871992530031
a9af7d6a6d977c953478e4bba08776a8,,
a9c0f64594a3eaede246b31eb3bc839b,17.39,2.855895328366192
a9fc2c77bfcf2ab5b90f6a513f0361ca,2034.39,7.617951298641641
aa09403249f021450cc798cc560a14a3,13.99,2.63834278867739
aa1061e9becd2894b95cac19ea1ca72a,363.29,5.895201413387272
aa296db0e5a58249734a370ef5eee0cd,149.68,5.0084996819658345
aa6994af851710b3d1f485e87ba99f84,2708.97,7.904323767826655
aad5bbe8920c5afc84068bb1da27ee8f,488.76,6.1918715714483215
ab045d95555fad4b4156c7083fa66977,151.78,5.022432103975767
ab8a0d70916ef1a61c8e6d29df7f9f02,2063.5,7.632158849192637
abf70f7bc6a7a7c891f4155b5a10b66f,33.59,3.5142284036242013
ac3e3bb744e258282990aa4307c08cb8,2842.55,7.952456815619502
ac6256657058fe65dc7ddaf773ab83bf,69.68,4.243913332544247
ac909ca2e27006f71389b6afa605f4be,,
ad1a3c12aeb696e4a4f6988430b8abe6,5.69,1.7387102481382397
ae1297b45c60929765a002a59e58ca85,15.99,2.771963526845863
ae172b720ce980b1ec5337bfd7d5a8ff,421.46,6.043724873769067
ae17bcd042e6140aa72a2cd9f4c42b9c,102.49,4.6297652328434715
ae1b77ff4143e89d992c4f3046c756a0,13.99,2.63834278867739
aedae96e0c8165005c51e44e232f548f,67.78,4.2162671661789055
af0b8f58d67dcf639232ac978defe6e3,146.78,4.9889348671169165
af665fd3c8303b69b2269b6a7389a3dc,10.99,2.39698576841553
afaee41956622725cf3bb98db6ff9bbb,,
afb295e7a711b8d983bb0af1d5c6ae85,17.19,2.844327819394758
afbcf4aa411e490ec396974f049219c3,2526.51,7.834594182768856
afd2ab07be18743972ca9acd227d3114,,
b023ea0eb9adbd9182c01d7e2d443289,47.8,3.86702563949741
b02af81be482837dabb21eb5dec3ca7b,64.09,4.160288345516135
b03c3f220960e21768e3f9d9c82721bf,0.29,-1.2378743560016174
b0b24e6a1ca78ac0aabdc5afff6dcd6e,0.89,-0.11653381625595151
b11d7f9b26fb27225eb5e7089bd346c0,15.89,2.7656899805486246
b1770a04ee8e33b42f589e31da819ad5,4589.77,8.431585192866635
b177cff2c2df9dda3a5776ceccd424d1,1392.73,7.2390211287188375
b1db6fdca0ab6b5683a0f586a464be69,0.68,-0.3856624808119846
b24e8a2d8aaa1106984b8b0812dd061d,,
b2585a6028cc99036b5837727ecf8336,37.95,3.636269503841639
b2c92aebc75da8a15a5388b559b85623,28.89,3.363495514478144
b354a65f78cc471bb3e69cc0a2f4473d,384.07,5.950824827641287
b3cf73d0383f781adf09a2192fa03a15,1149.45,7.047038846084523
b400a6a6df469de88e60760d5027dc01,1674.91,7.423514711472303
b40a1e31a6232b5e30534cb5208f0b71,1.2,0.1823215567939546
b484bd3cd2bc2c8163e15c9a553138a9,8.89,2.1849270495258133
b49f6cdd43403dbd9cfc9cb8312c15c1,38.59,3.6529931755495273
b4ab456ef0de3957110dbaa8236342f1,14.69,2.6871669901857858
b4f12a8bfb3663efb8d2e2424d4e404a,0.39,-0.941608539858445
b5028686db9bd1073fa09cbd8c805f47,38.79,3.6581624814518756
b51ebbe57d4077a5fa43018ff3920588,152.08,5.024406698180174
b5c3e33e90f4c95502754c7e2e92a6d2,474.6,6.162472344001663
b5d1d9800b30e09d81e83934046fae38,128.59,4.856629048282348
b5f305d9bf6cf88b411fd7bd7855c39b,,
b60f214b9d38e841442db8c667eb391f,90.69,4.507447097459476
b62d551c1bbb8a4f423c6e751436da5c,11.99,2.4840729690394228
b63f00e3eccd98dfa7bae6c4e1e0cdd0,12.39,2.516889695641051
b642a9f60c7cb5bc22aaa42f1e534b04,916.45,6.8205075104178565
b655faa69774192a80d9e2a2bc602ce4,295.88,5.689953966719667
b67093f7dd94c53d4152e791f33e000d,17.89,2.884241897520628
b6aaf75f33182b25043bbfcd63d8a89b,,
b6f64d7d910d1f47bbfec7422aefc436,588.77,6.378035615029659
b72179b73f013a009f4bb68c4bf31c8b,76.68,4.339640918177444
b7599a21732a29dbcf8c1bcd54dede67,98.39,4.588939172877674
b759e541cce6fa03b061f56985845ee4,13.29,2.587011872725154
b79d1d00d6d3cbecbe799dc9f1230072,135.99,4.912581353620868
b7d13b7f71e875221e0d4ccb9a48954e,,
b7f494d180e86b58de578015fa62fea6,2.59,0.9516578757114463
b7fcf471bfeb3fd4659691faaf9de098,,
b83b05e814486aaedb19da69fb35ece1,201.48,5.30569012087745
b872ee794e711ece6633fc02bc8e20da,47.49,3.8605191625610304
b88d206fb35ef87bd7ec5d4a1430ae0c,494.37,6.203284224690749
b8ae7c7e2e2cfc69998ff1e510fc2afc,203.28,5.314584339011908
b8debf719be5558b319002cc9c2faf18,57.08,4.0444537926086355
b9ed6fd14f4fc969ec966a4b54c36872,13.89,2.6311691567662523
b9fe4d54bf3398678112b2f1bad20bb4,,
ba5451cace1bb09e2d36b9f34c19146e,,
ba6ed36e9856cdb1fe916885dbd795df,97.68,4.581696829802449
ba7766e66bfa10857594c4806d07b1a7,,
ba7dd6823b8ae3f72be73c74f0fc2a17,66.29,4.1940390562533
bb5cd66e061b1b5d04ee907619906922,62.39,4.133405006122695
bb6184e90b27e0652af15b663cc406be,89.08,4.489534842389167
bbdc1542ad1cd21301bcb6ab89893615,3168.0,8.060855752934316
bc1b71c9c6270677fcf2b3c579e5025b,74.18,4.306494572061445
bc1d84a3150eaf046bf19fdb11a28494,,
bc308732a6e952d606fd94da5800f258,1252.24,7.132689226579967
bc5b6fdc1a75e144e42d68c0fba444ad,,
bcb2104a3558d87ac3b2107c10d54648,231.18,5.443196627866121
bcc62a99a3251d2ffbab83d65f8252a5,151.88,5.023090735363602
61f4d8c8329fe7ffcee5aba1b30ebaa4,2.29,0.8285518175661483
bd69128d2602cbc4815949b7a5df433d,2.39,0.8712933659434193
bd72d53f4762c19efa5213d063372c93,67.59,4.213460043112263
bd9c3ce8c75df3a94eda414514ac5b3a,,
bdc4dfc5ebf0274dcb18dd236773fcfa,,
be1fd876a0013768167a66027670bf7a,11.19,2.4150205223238337
be417818c4ddb778ccb930678a3b8e27,6.79,1.9154509415706047
be6bce96bab9cec47b58b6c68c9a1c89,1522.14,7.327872518422616
be6c656f34ba9ada4bb10a2182a6fa88,2158.39,7.677117852381231
be93311b275fe6cdac545e41f626eaa7,1487.61,7.304926084265482
be98c2c631e53608dd2a2e431648d1ae,36.98,3.610377225958979
bec1423b87cba067e54a0c757ebf0e81,8.79,2.1736147116970854
bee00691dfe8e514cdb4aa86082339b6,23.19,3.1437211512674406
bf02f1c4227febd1b700e5915ae71e16,6.49,1.8702625307159986
bf423e868f17d482233adb880abfb92a,313.28,5.7470973593421455
bf86868ef6662a4984e5d5504b01193e,2590.55,7.859625487361762
bfcbf5e370441103fec275ab5d5c85bb,17.48,2.8610573702273894
bfe002ccbda1a5e3b78dc9722b671d11,,
c02168d660546710cbb15e7d8731a39e,56.79,4.039360253889341
c07b76b106bb3c412377bc2564b93022,115.38,4.7482310288287435
c08b00ee4667b900f38c60ea521be6e7,,
c09490a2b94b2814077641f869c66041,,
c0c075a8f79bc59293c30651afc71b33,342.39,5.835950438233619
c0d2158447edccad1a123c49ba50f191,,
c1484d43c95d76184dbe50ac5fc98854,,
c1951d7bd73bea0f2f6a0014b469ff70,17.49,2.8616292890305104
c1a0eb1c3c4030371ec74026f1476a49,14.78,2.6932749155200555
c1c25b65adbd9fdde56cd489ab557e71,54.99,4.007151350519723
c2294db48add816588e1db1733bd4de4,3.19,1.1600209167967532
c2885cf0f5bf276ae4b90e1b7cc6dc46,0.39,-0.941608539858445
c2b3fc6b4612d45f1653b27ee679aaec,643.76,6.467325985837878
c2ec2c450b99d8cfc95c0a3fd6e9e1b8,50.18,3.9156165409382764
c2f3461a2afd77a52750b71e017c0d19,,
c3145593f27dff74d60bd837f95ad3aa,0.99,-0.01005033585350145
c37e107a47f879836543119e172dc08e,5.49,1.7029282555214393
c3d8096db125f4bade48cfd0dcf441f3,0.09,-2.4079456086518722
c401fc09cf0d3fb666cd80dd38f9757d,591.46,6.38259405644878
c41c74f316a2067cc19708ce982d960a,47.89,3.868906714354518
c46cf18bdbfca9e64b038f995e3d1a94,0.09,-2.4079456086518722
c502ef60c01f7ce1f3fb241b08253e81,51.18,3.935348830731643
c50dd1b0f41a1adcdfed8d663add9428,11.09,2.4060438013622756
c52ad9f8fec393a1f4b421aa14af75d3,51.78,3.947003974323392
c5536829f75565139c12449d4b0cb190,,
c5905895a64fbbfb8a60b18bf77b7054,,
c5ae0ec49de0959cd14431ce851c14f8,26.38,3.2726061472891685
c5f5d1e2ada41572a7a44ac9f72fe87a,3.09,1.128171090909654
c615d49f357813514966186ab834be28,,
