hash                            ,parity_two_label,log10_parity_two_label,family,3-means_label_parity_two_label,3-means_label_log10_parity_two_label
2d2480ecc9cf28ffab434e5a01283fe4,3937.682142857144,3.5952406561457773,cryptography,2,0
2d46630f3a5cf0db88d418ac49bc91c3,3802.808892857143,3.580104500835451,rbsat,2,0
2d5cc23d8d805a0cf65141e4b4401ba4,922.3325163571428,2.964887519735628,hgen,1,0
2d6d26e1c5b4f2763c03697a6d00d3cf,5459.180714285714,3.737127470916708,subset-cardinality,2,0
2d92bc594de18b0ab452eb8b0a3e2798,10000.0,4.0,graph-coloring,0,0
2da2d8242d31196d7a3d282e9cae4706,1752.3990714285712,3.2436330143797085,miter,1,0
2da6cd2db1412abbf001b66cfa91e92f,10000.0,4.0,unknown,0,0
2daf54c7f2e073d821c467a4993ebdeb,73.88835714285715,1.868576010425005,hardware-verification,1,2
2db24587fa4da8d6bf3b55c9ff6c10a4,10000.0,4.0,hgen,0,0
2db411a0737a4a9eba4d9b68541e0ce7,4.572204999999999,0.6601256942457444,bitvector,1,1
2dbb1db59a4ea23587ba2dc21080e4e7,68.90610714285714,1.8382577150992525,hardware-bmc,1,2
2dc39ea808c5fffc08d2ab8c48881c80,6124.086071428571,3.7870412858935967,hardware-bmc,2,0
2dcc525ccb3eb88be9dcd4fbed1bab6c,5442.309126785715,3.7357832063603817,cryptography,2,0
2dd2843e84e1c73b9a3fd45d4f13a2fa,9401.095357142856,3.973178457838905,ktf,0,0
2dd79829405516b6add235e8fc4732b8,3293.7830412142857,3.5176949891547444,battleship,2,0
2de2fae0ba0682cdde41af2216550302,8713.888214285715,3.940211984308679,subgraph-isomorphism,0,0
2dfce8dfd050eefb91c57a8f2270cff9,3318.9786428571424,3.5210044577960296,bitvector,2,0
2e058841373f34cc47d8dec927fd1796,664.8357714285715,2.822714378580044,planning,1,2
2e0d0b143cff2105aa07d57e30ea5d74,482.64573571428576,2.683628473451773,scheduling,1,2
2e20dea74a345197d1adf368856da6f2,357.89363950000006,2.5537539801597777,bitvector,1,2
2e29192bee7f468c3c6e1b7088829575,3017.4111428571423,3.479634489793407,cryptography,2,0
2e2c1be1dcb0a636e0cccce1008ff289,2.948318,0.469574323894297,unknown,1,1
2e425e75bd968a05ca267c87177ba592,8219.974285714286,3.914870458952476,cryptography,0,0
2e4e9b9124c854aa7068a882ebdbab59,4.104755892857143,0.613287335015173,miter,1,1
2e587b60ddaab9f66380b045119e5086,345.49527500000005,2.538442112331176,xor-chain,1,2
2e59129ef0d4fcaf1a3b9ae53e465238,8349.029107142856,3.921635975133175,sgen,0,0
2e5faa17499af9864176f0ff421a8e76,4.382349571428572,0.6417070174253321,diagnosis,1,1
2e6665e09a074c42b68cb142a635344d,785.3863214285715,2.895083333170938,cryptography,1,2
2e6e3eb0bae3b6b69b9d2a32b06022c1,0.9199802142857144,-0.0362215127837226,unknown,1,1
2e8d7161c0fc7c711333eacff1cdb196,358.4977905357142,2.554486483403807,testpattern-generation,1,2
2e952bfbce4f152e944987aadce01abb,8.936587357142857,0.9511717050474704,edge-matching,1,1
2ea58bf02696a704fcbc2b09ecc0b180,10000.0,4.0,minimal-disagreement-parity,0,0
2eb4cba952052c88a56e7cb42bbd2d8d,10000.0,4.0,hardware-verification,0,0
2ebd179039ebdc8170d2a3d8c0e8bdc1,0.0206382857142857,-1.6853263795131308,unknown,1,1
2ecabde9d7d9098ecf05ad76bcc6bdea,357.1559508214286,2.552857890600499,minimal-disagreement-parity,1,2
2ecd4f44785061feffd8316600972a4f,10000.0,4.0,minimal-disagreement-parity,0,0
2ed94c394ad882bcfa42df6a1ed485ea,1.8234682142857144,0.2608981973286418,miter,1,1
2ee0774c957ac08cab643bbe3cf5f8e2,10.848969285714285,1.035388479678566,gray_codes,1,1
2eeb1d735afc7aae8266d7355d4312c9,10000.0,4.0,unknown,0,0
2eee5bfbc4019900d2cac2206949defe,4798.178892857143,3.681076435947855,fpga-routing,2,0
2ef023ae6c46e4415734f9349a36d678,269.53846785714285,2.4306207553701964,hardware-verification,1,2
2efb9075d56838fdcfb9e3bbd7634420,0.13814475,-0.8596656151944798,genurq,1,1
2f05cb9c187b6a7789487347344601b3,25.05834239285714,1.398952339066547,edge-matching,1,2
2f2bb4cdd04d3aa32f37f1c28a0b8bd5,2944.299116535715,3.4689819286484984,subgraph-isomorphism,2,0
2f410eb822183388f75d966463293f60,56.94811428571428,1.7554793479257855,quasigroup-completion,1,2
2f734109b7f0ccf86c85ade14a238b1a,10000.0,4.0,cryptography,0,0
2f779374c7998f8bdfc2eb9f259c75ae,1576.513378571429,3.197697660599365,cryptography,1,0
2f7b383673350dcca7454964a5cdfc20,253.4870571428572,2.403955789488144,miter,1,2
2f93deac30c03c206d0366b79d7df62d,10000.0,4.0,graph-based,0,0
2f96882c6bf532587ff779b4aa9b7405,10000.0,4.0,pigeonhole,0,0
2f998f06e0729ffa9ee5930dd8ba807c,10000.0,4.0,tournament,0,0
2fb0bf7025799782ba3c5306e5115345,29.858866785714287,1.4750733212038063,unknown,1,2
2fbd07c399ed9a0d7887aad9c815f0f1,45.711425,1.660024760120885,diagnosis,1,2
2fc1354438b7dc24dea60cc6fce62e8b,26.68319035714285,1.426237754467439,cryptography,1,2
2fcd5152cc1a5dc67243cc7766eb6056,1787.9758853928574,3.252361657126879,pebbling,1,0
2fdb459a50c2ffb1b8521b8464024dd4,1755.199737642857,3.244326545314804,fixed-shape-random,1,0
2fdd1060b7b84e0a467ce815f808d72f,4844.868607142857,3.685282003478304,scheduling,2,0
2fe40704cdbb0ba99635e8d1a050b0a1,358.03100160714285,2.5539206334706472,bitvector,1,2
2fe9a4ad4b9e00a857d11534429703cf,10000.0,4.0,pigeonhole,0,0
2fea6a7c016115a1b9dac63b8405212e,1786.838711571428,3.2520853528213696,testpattern-generation,1,0
2fedd34f047c7eceddf043d120fb597f,9741.878928571428,3.988642727886123,unknown,0,0
2ff25c7783f8ceb3ebab31eebb98592e,413.9842142857144,2.616983781267487,karatsuba-multiplication,1,2
2ff3034dc56f3211bd92c674ea5fbc3b,10000.0,4.0,unknown,0,0
3073edda0f43dc631c798ab3307551ca,44.594075,1.6492771599286955,bitvector,1,2
307586ddb51dbb0217b1611876e59882,1957.8215428571425,3.291773102949998,cryptography,1,0
30864e4330354181c1c7ccbf301123d9,191.0490528571429,2.2811448889758226,random-modularity,1,2
308ca488c6257e647108a340e3119c62,2857.7685396428574,3.4560270508977142,subgraph-isomorphism,2,0
30a3306ed39394c9a9bfe2fcbaec8f74,8.494460357142856,0.9291357938749494,hardware-verification,1,1
30c44e6084a893593d64d500551872cb,1340.729342857143,3.127341114341228,circuit-multiplier,1,0
30d9ae223e3e2db6a2b7296d2d671f1a,11.352467214285715,1.0550902563404247,waerden,1,1
30e8b47741a4104c01eeea1d00bbce9e,1042.400464285714,3.0180345961395614,software-verification,1,0
310c8feaba5b17320db0b224bfb9478b,498.76362857142846,2.6978947758276406,cellular-automata,1,2
311c1ad79b201405eee7bc96827c75e6,10000.0,4.0,hgen,0,0
312f3a5066497d26a734834aa1c8c4eb,25.79662107142857,1.4115628243300944,unknown,1,2
31311e688a1ec28c827c0878786e3c18,10000.0,4.0,sliding-puzzle,0,0
31332cb8a59105fb24b1f719b906711a,10000.0,4.0,miter,0,0
313e465608f8f187130fd1456bdcae6e,1.805608607142857,0.256623616309924,unknown,1,1
314b63e5b44a2c441e10d197f797e18b,2722.1722142857143,3.43491559674834,miter,2,0
3154f269851c216ac1ddb39e092db3e3,3205.550017857141,3.50590255779435,bitvector,2,0
3162e4e702f5d98d046005cb87afdbfc,362.19047607142863,2.558937026198897,pebbling,1,2
316e22c7acf697be27514ffda0381ebc,7912.601821428572,3.8983193116762864,hypertree-decomposition,0,0
317384b26ed348c42d03fb1527104cf1,10000.0,4.0,hgen,0,0
31746b8d1bf7628c843592a85a8d95ba,5027.113460714284,3.7013186872583232,coloring,2,0
3188581c8d38603822aa0d6136cd0a1f,3.6657092857142857,0.5641580196506375,planning,1,1
318dcdfe285bc5f922020a25738cd0c4,4.467021607142858,0.65001805317482,unknown,1,1
31946800b235e9de9b764c9e49bfbbf1,11.859076071428571,1.074050854904247,graph-coloring,1,1
3198bf396bbf9fbf335513f05293275e,71.38333964285714,1.853596862399915,cryptography,1,2
31b52a09a9c60eaf6b46a5778c8bf9ff,3779.645714285715,3.577451093080147,cryptography,2,0
31bf61072f6e11808e8743a1c8a048eb,1488.0880714285718,3.172628635378913,graph-coloring,1,0
31c4aacd83bfd2aa7a9762a5b463b992,160.06927117857143,2.20430796753162,relational-dependencies,1,2
31d7d9e146f7caddeb476bd56be4561b,570.4262785714287,2.7561995245150563,planning,1,2
31e2730529841cc122e113b9555c9425,2301.084403035714,3.361932548742697,pythagorean-triples,1,0
31e9cd07f730b20faa7c3d0f1ba2ea2e,70.91522499999999,1.8507394851639816,scheduling,1,2
31edaafd9d145d9346d2bddf8fcb8832,303.9277857142857,2.4827704060054763,gray_codes,1,2
31f9def879e3f935137fde395aa41d90,4.1992575,0.6231725065503632,software-verification,1,1
32076b11a5d315b752dfdc106c861cb1,4942.644785714286,3.693959400032405,antibandwidth,2,0
3216f24958e80db7551af00f5230c362,1947.771596428572,3.2895380284017035,rbsat,1,0
3219f951c5206f0d683d626d17775639,9.408844285714284,0.9735362811146308,dining-philosophers,1,1
321ad77194d30ddfb45049f2fa8a4db9,19.952306785714285,1.2999931138769756,unknown,1,2
3228a7d24283b951f99c6b41f1f31bb8,4041.0786428571423,3.6064973022680777,hardware-bmc,2,0
322b351df09ea7ef903349e7de11ce22,0.9201841071428573,-0.0361252718751387,unknown,1,1
324b2441c6f1fa9d5f3cf3a4c8447fc7,10000.0,4.0,timetable,0,0
325bedaebd99c3cd5e9f91aced5e9fac,0.0093542857142857,-2.028989369274353,unknown,1,1
3288819e2dffdab0b865035378499897,277.061575,2.442576298706784,2d-strip-packing,1,2
328988c06690548bdb7ee0cefc7d53dd,4.936042142857142,0.6933788589530979,unknown,1,1
328da7966b09b2f6e99c93c4e877fbff,9349.977982142856,3.970810588172505,sgen,0,0
32908784e796d14abae7df4239355d85,10000.0,4.0,graph-based,0,0
3292846129f7c1d50375e3e6cf8c7d4a,4936.368178571429,3.693407544047631,graph-based,2,0
32a6ada84634400021d4512724517386,10000.0,4.0,hardware-bmc,0,0
32a7129c1bf7922f8cfa7748db5b5268,10000.0,4.0,edge-matching,0,0
32baec6a0b794482e314a8a621d421a6,0.1074573214285714,-0.9687639892213472,unknown,1,1
32bed31ddefe3725cce5b267ef36c489,449.9695714285716,2.6531831462031765,software-verification,1,2
32c0023f1d44256449efb06913680170,1.9525946071428573,0.2906120855018054,graph-coloring,1,1
32c362d1c770a4eb66a5c78346c5e917,0.2593932857142856,-0.5860412696358044,unknown,1,1
32c46927c832ff554d89cffce002efa2,173.21922964285713,2.2385961028326578,unknown,1,2
32d0cc6432166c097aa5e41628129784,0.0294074285714285,-1.5315429491775003,fpga-routing,1,1
32dc74b01c269a8f6d0b48f8953a1887,14.022573214285714,1.1468277162142535,parity-games,1,2
32e05ac1cb4837cabf3fa0ecc544714a,1.4094853214285714,0.1490605574294957,hardware-verification,1,1
32e77b54836af7f04f33aa8a7ebbe4ca,480.15255,2.6813792396623524,cryptography,1,2
32f41398df30119e715e900dfcb2c406,3.5727174999999995,0.552998677259933,miter,1,1
32f9900af4924d30329eb0eb9f8aa26b,106.94094642857144,2.029144023292349,planning,1,2
32f9e6d8589013f96d86b3bcb3888dac,123.9897085714286,2.09338563922575,random-modularity,1,2
330617aa919e0edb980c6504e0d17eb2,898.1811978571429,2.9533639594860386,graph-coloring,1,0
330eee0dedfcfa106a41bee7d49b02ea,1.6586780357142856,0.2197620937503127,planning,1,1
331649866ebe930a67c7866abd58c319,10000.0,4.0,unknown,0,0
3334919f6e241ce87c5b91ed90fc0c1c,3131.399892857143,3.49573853237944,edit-distance,2,0
33364146262b45745d09592665daca8a,7157.8264285714295,3.854781162896176,hardware-verification,0,0
3339c8f960c4c071984ee1c66dfeae5f,1.540846678571429,0.1877594265424834,fdmus,1,1
334aa882de28856fc8c75885285d2a3c,3325.059642857145,3.5217994398139894,hamiltonian-cycle,2,0
33781a734f0034b9942dcd2c12b50065,0.7650019642857142,-0.1163374497125897,bioinformatics,1,1
337ee3de87f824f99508e65faa6e1a0b,9813.580357142857,3.991827482983211,social-golfer,0,0
338bbefd31a527548666d5cee1aadaeb,10000.0,4.0,bioinformatics,0,0
338e4cd91f3a0c1661ca9290d074f3eb,357.3274111071429,2.5530663328438,unknown,1,2
33912d113ae77a6f424b4858e8c5ce0e,10000.0,4.0,subgraph-isomorphism,0,0
33a45c71f3a77d3ac0096eaabedaf31f,1083.5540357142856,3.034850574010597,rooks,1,0
33bc7daf6c398d1577e904833e889e33,3816.966428571429,3.581718340208387,hardware-verification,2,0
33bcf82677b7fdacf18dd48892596a1d,974.5000178571428,2.9887818514118325,scheduling,1,0
33db141b5b8edd53ade4a4042a655be5,24.64991285714285,1.3918153882895616,unknown,1,2
33db8e6d08fb905660e21f78e436f2cc,10000.0,4.0,random-hiddenmodel,0,0
33e82a3b6df2b2b63291775c0133a32f,290.1146618928571,2.462569677848704,relational-dependencies,1,2
33f07e224289d8a770bcf89c788b7689,4.372558642857142,0.6407356427587129,coloring,1,1
33f30196a8621928deb37d204729e218,491.412575,2.691446265663057,software-verification,1,2
34038db20edb478e85b3bc6fce2e5c86,1466.7932857142855,3.166368913298444,graph-based,1,0
340d69ecc5f4a8385a9c3a7c1e97d714,10000.0,4.0,prime-factoring,0,0
34169ab2f3579c35987e1639d2e4835c,3595.883571428571,3.5558056215749034,hardware-bmc,2,0
34193434b58a8f8b392a22e3abd39367,10000.0,4.0,tseitin,0,0
341c4f501ceb036a1ff19f653986cf04,5.029817500000001,0.7015522275647094,hardware-verification,1,1
342b5051905c00be7850050ff6d41658,11.651554642857146,1.0663838762434736,diagnosis,1,1
34323d942ba720695022bb1251190a01,2398.0617107142857,3.37986035485868,spectrum-repacking,2,0
343885733b441b8dbf2d90886f39c746,1832.8451785714285,3.2631257814205648,bitvector,1,0
3454285436b59c94031a9d8831dae833,643.0619678571429,2.808252825181899,scheduling,1,2
345b3a66985c7d40ae745fcbb96d53cf,473.225855,2.675068464563417,polynomial-multiplication,1,2
3467c5b32448a87f1d81c2063407850c,10000.0,4.0,generic-csp,0,0
347c985c4bab76b31282fc0912214a82,243.223625,2.3860057569034003,diagnosis,1,2
348e611ba5282f56d83e6d3979563d96,10000.0,4.0,unknown,0,0
349cff3574497aa669880733c50dd640,12.05552392857143,1.0811860893997458,hardware-verification,1,1
34aebb93dc0f9f68f6cc8b51efe1cc0c,3.007141428571429,0.4781538538417129,fpga-routing,1,1
34b2d0a7df10b23d9929f2bede05769d,83.99138142857143,1.9242347242756188,unknown,1,2
34c4f43536cffc580a87e655b4100332,10000.0,4.0,bitvector,0,0
34c64c89371c38e2ad39442e7be6f9f2,362.6431819285714,2.5594795166836497,tseitin,1,2
34d4855d35512e718f73405f1291a592,3792.024642857144,3.578871150981984,hardware-bmc,2,0
34da7281df2d13343b40517a88789c73,11.298233214285712,1.0530105350517551,diagnosis,1,1
34edff0f4d455460d76e25fc7646783f,2988.6238332857147,3.475471255484561,subgraph-isomorphism,2,0
34fa0922e66aee3b6f6ffe1760f459d4,332.0629642857142,2.521220440478605,hardware-verification,1,2
35286fc19d9b77bb787aa11f3a795923,1.8085529642857137,0.257331231792804,unknown,1,1
352bd44be7f5209c1e1a5256996f4c34,111.65983571428576,2.047896984535084,quasigroup-completion,1,2
352fa1386fb92b961f675401b7d76e21,10000.0,4.0,unknown,0,0
3539518588fffce0ba38d484e9fb8652,1046.1697142857142,3.01960214342132,hardware-bmc,1,0
3544f7f4ae73749a944b8c87a13aaf48,6894.808214285715,3.83852219036164,unknown,2,0
354deb2db0a0207dd6a697d29ec0dbb2,104.00426428571429,2.017051146200592,coloring,1,2
3556043d3032e54811b648fd94c34fc9,1865.1192142857144,3.2707065961724657,scheduling,1,0
3569f831ea2326b7b5298998f0f4d079,37.129083,1.569714223318328,unknown,1,2
35789168b67a74985804902008251269,10000.0,4.0,tseitin,0,0
3583fa1a9722d29fdb932c86d52f9b92,2793.410607142857,3.446134777917138,stone,2,0
358d7575a7f366870c97b7437c238822,10000.0,4.0,cryptography,0,0
358fa8d20aa467c7e9b9bf34f73d1dc9,17.954007142857144,1.2541613936280225,unknown,1,2
3598c10125496ad7218852effc5c711f,8954.075714285715,3.9520207623902297,subgraph-isomorphism,0,0
3599eee792f7a9984339aeb4dc314a03,2029.6379351071432,3.307418571504637,hgen,1,0
35aecf60b589c7b71dcf251ad90aea7f,10000.0,4.0,miter,0,0
35d3272e49849f3913b61365e411d770,16.283086071428567,1.2117367185370036,sgen,1,2
35f94ec2c67ec6f831157b23b039121f,10000.0,4.0,tseitin,0,0
360d0e76b0c7a3c333cb2ffc5fc1d20b,231.88770357142857,2.3652777196916146,unknown,1,2
361bc22fcce8aba53fbd08f52f8d0871,679.1214642857143,2.831947456977612,miter,1,2
362cbce11ea1e1f0c18280161d51d2c8,0.0407022857142857,-1.3903812014571324,unknown,1,1
364c5f96b1bd514b7dd27877dc8c08f5,4.718611142857143,0.6738141889407931,unknown,1,1
364d504da0dcfab32515a1c4d546b2c7,10000.0,4.0,diagnosis,0,0
36503f7af8c8352b64ec2104cd2499c5,6043.101785714287,3.7812599092578494,circuit-multiplier,2,0
36584e27967c039fb96f2313007f9cd6,109.14937857142856,2.0380212674499427,pigeonhole,1,2
3663000b31a5c80922afc6e48322accb,390.43588857142873,2.591549730849615,miter,1,2
366397b26e0b86f275f5f4b827bde95e,668.7745714285713,2.825279751724317,lam-discrete-geometry,1,2
36680cee102d6ba9a60ca66b27e8be4a,1.4033121071428567,0.1471542721228134,hardware-verification,1,1
366f8203419e14c977931d36d7ba93c0,10000.0,4.0,unknown,0,0
368939174c293be56ed64756b17b6c9a,94.25660714285712,1.9743118028577915,miter,1,2
368f15ca6b2fb45bb3a02c7662981139,0.0845036428571428,-1.0731245686993691,quasigroup-completion,1,1
369e43b21ec5bf07cf21ae24f60c470a,59.05536642857143,1.771259368578158,unknown,1,2
36a132f02c256d4b8bd16483deb842fc,366.5314023928571,2.564111188531609,unknown,1,2
36a9fe8540a1b38ac65945630612cd32,10000.0,4.0,hardware-verification,0,0
36b272e6ffd1663d637b0fcc0ddc37d4,575.1809999999999,2.759804531527395,diagnosis,1,2
36ba44cf208034e2c8e84a1971b9bfd4,9740.381428571429,3.9885759639710527,generic-csp,0,0
36c02f64976f4c45a9e6bfb361d08316,2898.446,3.4621652135836287,edit-distance,2,0
36c342091848d5d6a1a8eeb3a8b49b86,0.0100277142857142,-1.99879804865732,planning,1,1
36cb5449fb97de67fa6031a73ea1f5e6,257.4479321428572,2.410689407864348,rbsat,1,2
36e17e3cba64f3beb46402b45a284eb5,5467.827142857143,3.737814776545032,unknown,2,0
36e318243695ce6262805797e8535aa4,10000.0,4.0,bitvector,0,0
36e60be85e7cb12dde61f7fe6ddfd4b2,6715.158571428573,3.8270562725346378,unknown,2,0
36f41753d15717003a2628badc737d67,10000.0,4.0,popularity-similarity,0,0
36fd6d5704c8e5d60c91c53d60597365,10000.0,4.0,graph-coloring,0,0
370959cec84a1da734d3554b046762b6,0.0326969642857142,-1.4854925670694832,unknown,1,1
37128aedf88da04a392fd714c675256d,160.52149285714287,2.2055331900389046,modcircuits,1,2
3728eb69fc6046897251cc33e0b25a5a,10000.0,4.0,planning,0,0
3728fe50d8038c639c2d9c84e04fe2b1,277.06978571428573,2.4425891688244485,prime-factoring,1,2
37382b66a104f6387b5750bf51942996,723.6616785714286,2.8595355752160523,xor-chain,1,2
37450147d1a972829b0e6b3cf9d6ccaa,1786.3793744999996,3.251973695737056,design-debugging,1,0
374a4ad84d28ffe2543dfdb028719de8,1.6976622857142858,0.2298513007265533,xor-chain,1,1
3751efaa7b950a87875fa3ee0092e8a9,517.5374392857143,2.713941772654666,pebbling,1,2
375b0bb96005020dea369b22f85ed8f5,1172.4073257142857,3.069078523436946,bitvector,1,0
375d29257f5a56e520fa51076f418d1c,10000.0,4.0,matrix-multiplication,0,0
376a4163ef38afc5ba90bc3779b4d6ad,2355.5203571428574,3.37208686189907,miter,1,0
376fa5669a710c95b0b8d4c7a798f9f0,231.40416071428567,2.364371163427356,prime-testing,1,2
377278200c88d5aef1b647bda899ec2e,15.804042857142855,1.1987681987236212,random-modularity,1,2
3776142aa791fe33916ba9b7e5faa3ec,10000.0,4.0,unknown,0,0
3778cf8ec4fe105dc46958a869238c69,1.2902775714285712,0.1106831481073067,fdmus,1,1
3788e0f940abc1a2e23df17bb27ad734,4.155329321428572,0.618605448532064,ordering-principle,1,1
378a11a919176c44c31811e48589f6cc,7.196358571428571,0.8571127947114625,diagnosis,1,1
3790402e85dcf5a9068a261d9b409cd9,0.2409767142857143,-0.6180249215156346,fpga-routing,1,1
37aad570c1cd0eeff448e04d3d2ba9b4,361.7396779642857,2.5583961476221484,graph-based,1,2
37bd63d7f7d9b9923401a81af8026465,357.1552551428571,2.5528570446684675,minimal-disagreement-parity,1,2
37c88155822f1934a190dd6f4614f0ce,1761.7664285714288,3.245948330008756,scheduling,1,0
37d51818a1e24d2659c8a94a72da386b,155.83919642857146,2.1926767001381275,unknown,1,2
37dbbbd152f5ac1f87b3e3b12768fe6e,10000.0,4.0,unknown,0,0
37e6cf756d59143153ef3a0ff8804747,10000.0,4.0,cryptography,0,0
37ef650fc84423091eab84282d2a9b26,41.21908214285715,1.615098316780155,miter,1,2
37fde221cfa265eb7ec2c221e5272686,1206.053678571429,3.081366637645404,cardinality-constraints,1,0
38052005a610a47c08a0aa142a9de7cc,483.3363214285716,2.684249432431027,diagnosis,1,2
380602278a69c8356d72ee604d62a426,3445.9741071428566,3.537312009859768,cryptography,2,0
380b2aa169c1767d9a4653c2b91b8f1c,10000.0,4.0,tseitin,0,0
380cfa45c565ac4ecf69bdb096e63f1f,4981.832475000001,3.697389119345341,misc-satex,2,0
38295b28f74d2a62e928c221428faf36,2249.3723571428573,3.352061353731269,hypertree-decomposition,1,0
384457533a40301d6cc5a40cfeed82d3,10000.0,4.0,bioinformatics,0,0
385096bd9f872ea54ec99c802c8b557b,364.6282142857141,2.5618502705573407,cryptography,1,2
3859d592ef722f4f6e6a204a8f7fb30e,3931.450785714285,3.5945528434954794,maxsat-optimum,2,0
3864f8685e61532f3ee1014687407e89,0.6254273928571429,-0.2038231011772392,dining-philosophers,1,1
386e2db4e4acc71a97cba0cefd0a7ac9,117.55114642857144,2.070226868979245,hardware-verification,1,2
38833d6a1ff6a56ef22bd2dc1e3fdde7,7125.263821428571,3.852800949251699,rbsat,0,0
38891f7317df8f195bd8fbec1d6a93fd,10000.0,4.0,unknown,0,0
38aa1b58565a7b48d7a71cc926a947b0,48.22972857142857,1.683314817794524,planning,1,2
38ad1c44716f1afab7ce8342e00e53af,41.15817535714286,1.6144561131776336,cryptography,1,2
38ba4510b6bcbb91682c5ab567f900bc,393.6113214285714,2.595067581535838,bitvector,1,2
38bccb6b86edd3134c26f4fe3c2b04c2,499.9073321428571,2.698889506598221,planning,1,2
38e04f7f0629473ad5243b3446c9a064,10000.0,4.0,pigeonhole,0,0
38f362a93a04dfef30804527986973d3,0.7215363571428571,-0.1417417805667392,planning,1,1
38fc2304b663efacfffe556333db9037,5.888823571428572,0.7700285430948761,hardware-verification,1,1
3902b1512b9a6b29d5335a5e63d3076c,5519.92,3.741932783560663,graph-coloring,2,0
3915c14c582d6250e4a0653a6f7807e6,97.86894014285711,1.9906448852167693,graph-coloring,1,2
39277cab188349aee0f229cb7341b5c5,905.01625,2.9566563772405314,graph-isomorphism,1,0
393343e614a43dc4cf22f19093a7c189,357.15541692857147,2.552857241396994,minimal-disagreement-parity,1,2
3936bd75d426c2b19d249054d8f039a8,930.8930928571426,2.9688998078898656,cryptography,1,0
395cc53a5c27993ed5410d609d68a4bf,2.2110832142857144,0.3446050875922988,chessboard-coloring,1,1
3978bc0db0a3f8a16de8e667761a3d01,51.69798964285714,1.7134736552024674,rbsat,1,2
39817f63ea7fa6d90b1cf245fbd54ca8,10000.0,4.0,cryptography,0,0
399089c44627f9602b5d58fb9cbaaf80,9334.909642857145,3.970110118557356,miter,0,0
39974d81b6bb1361600f40a0cd76adfa,9386.505714285717,3.9725039488757465,unknown,0,0
399c60e1e71a57cfd2d5c2903c13d233,10000.0,4.0,generic-csp,0,0
399cd638a054d49ce61f17490520e04b,10000.0,4.0,quasigroup-completion,0,0
39a26a3111872b91653018f2e484e947,28.723053928571424,1.4582306136279124,planning,1,2
39ad133b95ca87ca0842d3b4d17ec926,1301.8247857142858,3.1145525359080244,cryptography,1,0
39b8cdd93b7cd129cb18ce64d53b24e0,0.0103572142857142,-1.9847570383192328,subgraph-isomorphism,1,1
39bf81d0cc1a93d9a650d0e490f760e6,9308.152857142855,3.968863506594557,prime-factoring,0,0
39c5aab73853d2534bf846dc63d872ed,45.7259325,1.6601625709111647,prime-factoring,1,2
39d1ffe5b5729914787dc44a52c2b459,5810.720178571428,3.764229962028279,even-coloring,2,0
39d298a28350ecdd62b386479807ae13,28.24734946428572,1.4509777028797282,unknown,1,2
39fba35826ce8c87cd8e8de1969b2dd2,10000.0,4.0,subgraph-isomorphism,0,0
39feaada031121eaeb4140a86cd5ef9f,10000.0,4.0,scheduling,0,0
3a01188d09ebe16b739a646c63f8f755,0.1751070357142856,-0.7566964038280101,planning,1,1
3a07646b52c82ef8e8b024cb235ec2ae,613.0158571428574,2.7874717087444685,software-verification,1,2
3a1aeb4f09c3e2c147b5abb785019137,1786.7767396428574,3.252070290167325,software-verification,1,0
3a2296b865b75bbb852a284a7ffde19f,30.95694428571429,1.490758085559064,planning,1,2
3a33a09737f776727458ebfa523c689b,357.4430462857143,2.553206852698492,unknown,1,2
3a33c33b7a7fc942d36d3ebf4de61162,5889.866285714285,3.770105435358305,fixed-shape-random,2,0
3a3beb1a5f6022e09955df9fd645cf8f,6.093785035714285,0.7848871299900816,cryptography,1,1
3a4212a4ed6019d0f3571a5f0b4839f5,1413.3368750000002,3.1502456901686102,bitvector,1,0
3a72f05cc282ceb03b1347a869482850,650.6137142857142,2.8133232135351904,random-mus,1,2
3a81b9d45f7bdbe5fec702d1f1aa5c12,319.2413776428571,2.504119176279393,relational-dependencies,1,2
3a83b783bfcdfe645d4a8e7c5e1f1a33,577.1033214285715,2.7612535738303223,planning,1,2
3a8409393cc1ebae1444a079d216f221,10000.0,4.0,xor-chain,0,0
3a91b8d3c14cd5415b5e2d1f5be13890,172.5891214285714,2.2370134179583574,cryptography,1,2
3aa8748c6d9dc5c823d9aba028a44f82,2.898699285714286,0.4622031634995644,prime-testing,1,1
3aad7c1ad4a55fb3d2ea15555237b1f5,30.38576071428571,1.4826701134784992,miter,1,2
3aaee77962c03b2f5ae86bd764c72cf7,10000.0,4.0,schur-coloring,0,0
3aeaa0869d41767acea0d37f4532eb55,63.68897142857143,1.8040642351236456,diagnosis,1,2
3aec422a18e576ff719f6bba393af52e,10000.0,4.0,clique-coloring,0,0
3aef3d8d02941ba7ddb18adc128259ae,10000.0,4.0,pigeonhole,0,0
3afd64a14c16c4ccb336e4e7a3e05011,9.959862214285716,0.9982533303926436,unknown,1,1
3b1e4e9338647be814a875ab0118d877,1403.1749642857142,3.147111827326439,auto-correlation,1,0
3b2d21c531e690823d8c57e29dce22bc,220.972,2.344337246463886,coloring,1,2
3b3a13b0a27fa28e7645fba09299d447,4870.002464285715,3.687529180973447,tree-decomposition,2,0
3b422f08a8b9686781fd77875a5dbd76,10000.0,4.0,cryptography,0,0
3b59c5d9b6729f39c8483446701f4ed0,1196.9436428571428,3.078073702476288,unknown,1,0
