hash,#Nodes,#Edges,#ConnectedComponents,MeanDegreeCentrality,MinDegreeCentrality,MaxDegreeCentrality,VarDegreeCentrality,EntropyDegreeCentrality,DegreeAssortativity,Centralization,MeanEigenvectorCentrality,MinEigenvectorCentrality,MaxEigenvectorCentrality,VarEigenvectorCentrality,EntropyEigenvectorCentrality,MeanPageRank,MinPageRank,MaxPageRank,VarPageRank,EntropyPageRank,MeanKatzCentrality,MinKatzCentrality,MaxKatzCentrality,VarKatzCentrality,EntropyKatzCentrality,MeanBetweennessCentrality,MinBetweennessCentrality,MaxBetweennessCentrality,VarBetweennessCentrality,EntropyBetweennessCentrality,#Communities,MeanCommunitySize,MinCommunitySize,MaxCommunitySize,VarCommunitySize,EntropyCommunitySize,ClusterImbalance,IsProperClustering,IsSingletonClustering,IsOneClustering,EdgeCut,EdgeCutFraction,Modularity,HubDominance,GlobalIntrapartitionDensity,GlobalClusteringCoefficient
3bdc1cbc7fde3c8f1ca958dc82a75b72,29869,139654,1,9.35109980247079,5.0,45.0,30.97140903182192,1.1596285654380822,0.5875116614486131,0.0011938820954218,0.0038261703232955,1.364528908146699e-05,0.0185607858163277,1.8839947926207127e-05,4.961960404122347,3.347952726907496e-05,1.967147502752007e-05,0.0001298683883819,6.61870204092655e-10,4.98247862785786,0.0049240801692199,0.0031166778125006,0.0132109645767203,9.23296175616958e-06,4.698936203418843,175959.13995185663,0.0,125777276.2932028,4664795002202.435,7.226431489560247,29869,2715.3636363636365,326.0,4129.0,1795008.5950413223,2.3978952727983707,1.5202503204345703,True,False,False,12225.657922440352,0.0875424830111586,0.7773711369628575,0.0149647784655395,0.0024889401871378,0.4656909580474246
9e4ca1fd351c9bcdd837bd19f96a25bf,561371,3032064,1,10.802353523783736,2.0,472.0,622.6125495091916,1.9634590634240616,0.5738287611403868,0.000821571690351,0.0004657164212383,1.8850031505571426e-07,0.0349672944557697,1.56446136646984e-06,8.825509917957302,1.781353151480931e-06,5.807100650704259e-07,6.286896916729089e-05,6.475266610892288e-12,7.887517282879869,0.0013087408238619,0.0011713557324894,0.0071805847212758,6.85506074380227e-08,7.372970396521274,3856575.3544171248,0.0,14100487971.47353,8476121559643395.0,3.2214806347800646,561371,17542.84375,10796.0,26776.0,15003871.131835938,3.4657359027997248,1.5263067483901978,True,False,False,46864.60291736521,0.0154563369761869,0.9408685625857676,0.0198082999988473,0.0005408039257155,0.4613914705115955
60660b6a0d157b3f189dba93964f0795,13409,150540,2,22.453575956447164,0.0,180.0,310.1319524970459,2.170528978584532,0.0081348883163503,0.0117690118909671,0.006566981909928,0.0,0.0764395064810603,3.1451525386385094e-05,9.503681402280014,7.457204935041587e-05,1.118651651875606e-05,0.0007838146907917,4.049376768864844e-09,9.503681402280014,0.0069133571483424,0.000441460508974,0.0556429302290774,2.6782269731169483e-05,9.503681402280014,94688.11549164866,0.0,17855046.413329486,107016219414.86572,6.708080168643641,13409,1489.888888888889,1.0,2118.0,386783.4320987654,2.19722457733622,1.4214764833450315,True,False,False,77888.59337200003,0.5173946683406406,0.7062532992536965,0.2089965080841397,0.0104563072533727,0.4432380786936507
81b1006501379ec16fd22f047b78556f,2425,25416,1,20.96164948453608,5.0,119.0,845.0785292379637,2.3135183416194627,0.3302739222473775,0.040780693242453,0.0086848552966068,5.63763797175533e-05,0.0867424477912292,0.0003369444224976,7.793586803371367,0.0004123711340206,0.0001383724373932,0.0018573055598314,1.945610800828591e-07,7.793586803371367,0.0,0.0,0.0,0.0,0.0,7601.633195362938,0.0,340584.0483552616,823274671.781668,1.4218588316162832,2425,606.25,479.0,780.0,15393.6875,1.3862943611198906,1.285008192062378,True,False,False,6754.917270000206,0.2657742079792338,0.5633702988441878,0.1370492019810845,0.0265009095628997,0.5264049335533745
f6bf62bc7b9b5eb514592053c6cf4f68,13409,150540,2,22.453575956447164,0.0,180.0,310.1319524970459,2.170528978584532,0.0081348883163503,0.0117690118909671,0.006566981909928,0.0,0.0764395064810603,3.1451525386385094e-05,9.503681402280014,7.457204935041587e-05,1.118651651875606e-05,0.0007838146907917,4.049376768864844e-09,9.503681402280014,0.0069133571483424,0.000441460508974,0.0556429302290774,2.6782269731169483e-05,9.503681402280014,94487.73739781255,0.0,16210143.57039269,98671182477.0585,6.751317216211706,13409,1340.9,1.0,2081.0,357867.89,2.1639556568820564,1.5518269538879397,True,False,False,90663.26538499456,0.6022536560714399,0.6909612558188167,0.2114693279036735,0.0109612270796761,0.4368539911404499
1933096e8f9cd581bd376d252fd2ac7c,56123,134853,5,4.805623362970618,0.0,160.0,7.4313302080545665,1.1390462161123032,0.1027089903108918,0.0027654912700049,0.0005653973871574,0.0,0.4904780811672321,1.7498332672346208e-05,10.416803872264538,1.781773701858693e-05,2.6727010316625986e-06,0.000349728946771,4.634902251101614e-11,10.317840332252022,0.0041812464838927,0.0030483201618042,0.0355878095946584,3.35184718684919e-07,8.277806992279066,2513289.438017417,0.0,1832205465.118101,341006779799965.7,8.743636634132233,56123,738.4605263157895,1.0,3411.0,220847.3010734072,4.257770479174752,4.615696907043457,True,False,False,5386.320748000113,0.0399421647868428,0.9436416350023356,0.0534678575348183,0.004458949711491,0.3945974116216451
27f890d3aa346aaa55a31b63ebd4952c,110108,823630,244,14.960402513895447,0.0,643.0,504.9252130177697,2.334829957940851,0.1331331291817538,0.0057046258308635,0.0003555788351023,0.0,0.1680285442670641,8.955555917841908e-06,11.566697733598597,9.065025558534796e-06,1.3622988338721985e-06,0.0004450361660012,1.8487601693820062e-10,11.587167914564125,0.0029191645741029,0.0024985904072754,0.0307085242206819,5.604704151168833e-07,10.73587732931131,1126186.3395606389,0.0,6983284789.55117,1568176869283157.0,4.538368033670926,110108,373.24745762711865,1.0,15104.0,1831635.237069808,1.1747871581969107,40.38502502441406,True,False,False,21913.144354817665,0.0266055684649875,0.8910697081244388,0.8391327360505498,0.0027257181863357,0.4926604707721705
eda4aa84aeeb306468396fa82a6bba5a,145862,702762,1,9.635984697865103,2.0,143.0,167.623714493959,1.684754830846413,-0.0088966391461348,0.0009143767823203,0.0009279427789291,7.88885954021746e-10,0.0754692159586656,5.994717402718919e-06,11.823639847640283,6.855795203685676e-06,2.206039025480694e-06,5.350330208050073e-05,2.3288549352390425e-11,11.89041624819898,0.0024627856306551,0.0016046544284703,0.01134704809237,7.904821411243015e-07,11.331318334050112,6259177.16690858,0.0,3804179245.460281,1.5676100834376604e+16,7.937948635341334,145862,2805.038461538461,701.0,9864.0,2183977.9600591715,3.9512437185814298,3.515324354171753,True,False,False,48728.554562590405,0.0693386303792612,0.8982225205746427,0.0206200526246533,0.0022624894350897,0.2894553982454616
55d0c3387e1981eddcca206b1768b0c2,1734075,158988015,604801,183.3692487349163,0.0,685.0,87475.38554168,1.6048529096559898,0.7774356750138623,0.0002893091715586,6.420284298312689e-05,0.0,0.046574929800909,5.725543209480064e-07,7.607446715020902,4.059069546441071e-07,8.650144889926907e-08,1.656584264780696e-06,9.0436114074438e-14,6.54724115346228,0.0007560889787596,0.0006786362327172,0.0009908821777128,5.005782193383791e-09,6.054485100665472,44791963.94163673,0.0,10015589249.66255,4.067831035114987e+16,9.449531530418874,1734075,2.867050025709746,1.0,64048.0,82111.51446644674,0.0093882743712893,21349.333984375,True,False,False,1274476.1459771944,0.0080161774834234,0.7506115457459005,0.9999521470090558,0.0004905061993793,0.534656475288804
e1dab34a860cef937ad5831e428162c7,105745,484810,3,9.169416993711286,0.0,594.0,593.4310832148817,1.42362159111665,-0.0235846860696832,0.0055310539462512,0.0012108434844814,0.0,0.128764904605958,7.990569957360706e-06,11.172638321367254,9.456559871291955e-06,1.4185067851907893e-06,0.0006148123127564,5.752652700234556e-10,11.367884428763409,0.0029107970980592,0.002514466786395,0.0275505759395054,9.839721552020304e-07,10.237745078599508,552342.8231173442,0.0,2067995086.0731256,189530841865945.84,8.280633097925843,105745,4597.608695652174,1.0,7607.0,3220741.716446125,3.0752205480543715,1.6544150114059448,True,False,False,20584.56492260135,0.0424590353387952,0.8992609502785699,0.1956401477487497,0.0016365392355613,0.2583601146530009
6b4f076f8ed55503b6a417dfe76dd35b,185674,43202358,173,465.3571097730431,0.0,1385.0,285020.6714536198,1.8655422345509007,0.6122441322690748,0.0049654426266274,0.0006883881536566,0.0,0.0082435900662617,4.911905435289252e-06,12.116302470475516,5.38154291082875e-06,8.078675528076091e-07,1.259946751176297e-05,1.3830515070707672e-11,12.126979320574742,0.0016717475201327,0.0003651183525587,0.0043399267641623,2.591043914314021e-06,12.106829331070887,400540.8019742293,0.0,539906136.6062808,23855532585712.28,4.520463708691475,185674,947.3163265306124,1.0,52494.0,19073445.859121207,0.7609256285574866,55.373416900634766,True,False,False,8721843.126664449,0.2018834973467061,0.5054153716773245,0.9138753541420936,0.0108841708729774,0.3662815947190133
3c1252e11adea78ca57afd0f9ed8f8fe,34161,5531073,1,323.8238341968912,1.0,621.0,21677.342403155555,5.571298379430954,-0.1504138026240674,0.0087825344628918,0.0049951712413187,1.5515303519787797e-05,0.0107730735789574,4.321412011479003e-06,10.349390840454737,2.9273147741576645e-05,4.49429627695509e-06,6.009094749487123e-05,2.0044718913122656e-10,10.335325701265951,0.0049962256299856,0.0004547017780821,0.0091177151787776,4.3108771958515765e-06,10.347030173988674,54837.48215314568,0.0,531361.9918921487,5425451505.686611,8.92885711024794,34161,579.0,579.0,579.0,0.0,0.0,1.0,True,False,False,578.0004013331646,0.0001045005917175,0.9829254054732436,0.9930795847750872,0.4666618857235061,0.5376096586467471
143768d911c0fe6f8ed65f156cf07976,1142232,85219911,396943,149.21646565671423,0.0,558.0,56694.24944144495,1.8946835031292515,0.800459239759308,0.0003579281118994,6.556067708581418e-05,0.0,0.0738213040492546,8.711806845712135e-07,8.345416946985905,6.172293548586474e-07,1.3132183304267436e-07,2.276058942056357e-06,2.083715530914429e-13,6.701142632336879,0.0009285337770459,0.0008038108429334,0.0012288910331326,1.3303911836023798e-08,6.139535134145548,23383174.30568425,0.0,4738426227.887897,8433859751137453.0,9.170255229374536,1142232,2.8774413607382083,1.0,73349.0,88885.83260924817,0.0111021435026407,24449.666015625,True,False,False,876017.7256254236,0.0102794958988565,0.7368644394234344,0.99995229287818,0.000752315311387,0.5191956918266307
41d15591fed06eb2e4e2f9ace5de25e9,20929,219276,2,20.9542739739118,0.0,114.0,474.84978929681466,3.366149556521681,0.2357613084246902,0.004450235437847,0.0010873252997468,0.0,0.0662691755240859,4.659831521625341e-05,9.856758961273886,4.777865098653568e-05,7.167088728558461e-06,0.0005225849406113,1.2668358665243984e-09,9.948891035991078,0.0062947721484939,0.0032663087143295,0.0280724354146391,8.156435122268455e-06,9.662594924777284,146680.7472626325,0.0,20897344.77691223,333850352754.66315,8.587509454209476,20929,418.58,1.0,2524.0,263660.4836,3.735202719218467,6.023866176605225,True,False,False,5626.996538998647,0.0256617073414265,0.9073425208207568,0.2799492350732201,0.0188627639952202,0.2930600191088335
66befaa38494913cad7ce5e610694c17,1284192,85587900,467377,133.2945540853704,0.0,558.0,52598.20575489758,1.92489853125694,0.7965352560055865,0.0003307523589952,7.608010801286785e-05,0.0,0.0650830435237795,7.729115754563485e-07,9.313245089883631,5.383689102712623e-07,1.168049637437393e-07,1.9794809414636024e-06,1.5578828667860097e-13,7.891689204498091,0.0008757720048083,0.0007602841155343,0.0011623480728703,1.1723153885546529e-08,6.731620624887842,16100843.885306284,0.0,11766133120.276678,1.260262254318448e+16,9.01585414695673,1284192,2.7475518565667154,1.0,87484.0,98889.14999922182,0.0170612204191768,29161.333984375,True,False,False,973938.5191971431,0.0113793949751909,0.728978213594365,0.999959672479532,0.0004429295465779,0.5071658125597152
31e9cd07f730b20faa7c3d0f1ba2ea2e,123133,1738215,1,28.23313003013002,7.0,94.0,237.7493260893106,3.837095698610037,0.4558585368746163,0.0005342349580933,0.000289524242495,8.766542165606616e-18,0.091614450177056,8.03747544581691e-06,11.721020351006652,8.121299732809232e-06,3.7862775250640943e-06,3.162927428829349e-05,6.276131163147976e-12,11.721020351006652,0.002636017071362,0.0014205791742004,0.0121138845650494,1.1727137322973175e-06,11.721020351006652,1308167.1862829097,0.0,264415912.6080366,25577204599354.062,11.230193141581612,123133,8795.214285714286,1186.0,17932.0,27889492.168367345,2.6390573296152584,2.03865385055542,True,False,False,63830.21711796307,0.0367217042298927,0.8214595927617213,0.0110402122132206,0.0021722475872468,0.1199079301658994
1a62267c798f13033f7fdb438a3accc9,90327,254285,2,5.630320945010904,0.0,276.0,83.18143718927676,1.0532160737466918,0.1890838779854905,0.0029934187226756,0.0004482946300712,0.0,0.2258813517288254,1.086991881339798e-05,11.40717065091396,1.1070782708892627e-05,1.6606330333122988e-06,0.0004208510055143,2.448108967114122e-10,11.407753856220143,0.0031100110375353,0.0024364869230711,0.0409793540618215,1.3987182351571208e-06,11.403358676091996,608469.0459217367,0.0,827730299.7106036,61379257223453.18,7.308152561040842,90327,4105.772727272727,1.0,7002.0,3128297.9028925626,3.0910424533583143,1.705309271812439,True,False,False,17935.962548999116,0.070534882313149,0.8834955440794472,0.0932349442836478,0.0010753959627689,0.3734474072787284
1aa8a801f9c01f07c52e19d7a005233d,1006066,8928554,1,17.749439897581272,2.0,77.0,301.5463327548911,0.8446839572157386,-0.564886767778059,5.889435230311455e-05,0.0007370791329524,1.7966376940376422e-08,0.0023182680704596,4.506849262611219e-07,9.362149648374592,9.939705744951152e-07,2.263643007102123e-07,2.8160063809909926e-06,6.229046913775435e-13,10.165145995411876,0.0008954618123681,0.0004409404637616,0.0018375275266636,1.9211871708555825e-07,6.095718206661027,37167828.74400049,0.0,481609703847.7622,2.111749401135004e+18,2.6878498699772497,1006066,168.7180949186651,77.0,594.0,14232.656903833353,2.18850704691879,3.5147929191589355,True,False,False,1491.984244098826,0.0001671025615232,0.99933375142242,0.6780433544109574,0.0697122198859275,0.7460696603839139
7a5e40de64066f1886156ce2f6ad20fb,5242990,101714991,1,38.80037573979733,2.0,1048631.0,17302098.953969352,0.9505365051307716,-0.8320821591731253,0.2000003737779226,1.2138105678533322e-06,2.9385785772946525e-19,0.2357017546276704,1.907293882524155e-07,2.30286313451968,1.9073086157219565e-07,7.52665032233332e-08,0.0055519500926452,5.477991414515803e-10,2.3028600510714337,0.0004366946821101,0.0004366597501057,0.0018775305852017,2.861620527548885e-11,1.6097239756944397,22761261.307496022,0.0,14274963219278.283,1.7497008488118265e+20,0.0002786501289761,5242990,748998.5714285715,6.0,1572879.0,302927400563.10205,1.7478680974667573,2.0999748706817627,True,False,False,2516578.976555379,0.0247414756843008,0.6966667751520174,0.8476201375232166,2.6702446621018946e-05,0.9200469035003908
02c6fe8483e4f4474b7ac9731772535d,1484350,12794530,1,17.239236029238388,2.0,144.0,748.3451402254567,1.036919092070309,-0.622500195416747,8.539915531172347e-05,0.000394526965946,2.105140859921971e-09,0.0032848216138202,5.180440301191634e-07,8.09975165932143,6.736955569777961e-07,1.7050687439195888e-07,3.795074724898271e-06,7.340192810076466e-13,9.808805963732956,0.0007172014372759,0.0004538317562946,0.0020909053924137,1.59317655347058e-07,4.920937942941831,54362201.02401914,0.0,1112507526306.2646,7.312967940930524e+18,1.2833912228757332,1484350,228.8191768151688,207.0,740.0,7666.47030898785,0.6163868866161575,3.231441020965576,True,False,False,855.9016937981697,6.689590737589968e-05,0.9996681464607334,0.6667902131368478,0.0654036800213979,0.7643533397029445
1a314a2c6095985bdb6f7a2d987d31fc,11442,30031,2,5.249257122880615,0.0,17.0,3.9293059504933128,1.5923832384690946,0.2176705500145556,0.0010274546627185,0.0030085106470236,0.0,0.1114488184558908,7.834617184965381e-05,9.34116900617301,8.739081561685559e-05,1.3109596224436289e-05,0.000239686441544,6.88120438768208e-10,9.341169006173017,0.0087691921388527,0.0013105918781108,0.0327601199503014,1.04985773947911e-05,9.341169006173017,131162.60106946988,0.0,11579986.270293487,278040973756.5767,7.883945448438795,11442,317.8333333333333,1.0,530.0,13180.638888888889,3.583518938456111,1.6666666269302368,True,False,False,2241.661465999962,0.0746449157870188,0.9012719613519984,0.0674955872948022,0.0137043839686221,0.4455398245461652
16473d2acfc310d6ed6fc67656c35ade,201820,458537,2,4.544019423248439,0.0,34.0,2.1287183205027294,0.6795853948910888,0.1906398453951751,0.0001459550282391,4.539796779824777e-05,0.0,0.2407467746243228,4.952849340643137e-06,11.13912311317006,4.954889447657473e-06,7.432365474184918e-07,2.8260248279610423e-05,1.8077472087806408e-12,8.715230300506024,0.0021546389391145,0.0007428328641129,0.0104898956675583,3.124413581744292e-07,5.898110039470022,11600897.1210159,0.0,11092182825.484062,3.147376123337449e+16,12.01286281148566,201820,3308.5245901639346,1.0,5307.0,921589.1346412254,4.110873864173309,1.603807806968689,True,False,False,15419.29626799877,0.033627158262035,0.9520603708235426,0.0211507999883605,0.0012290243665021,0.3124728567706071
060ad8240dd120ae1017c31c17fa88e9,13409,150540,2,22.453575956447164,0.0,180.0,310.1319524970459,2.170528978584532,0.0081348883163503,0.0117690118909671,0.006566981909928,0.0,0.0764395064810604,3.145152538638511e-05,9.503681402280014,7.457204935041587e-05,1.118651651875606e-05,0.0007838146907917,4.049376768864844e-09,9.503681402280014,0.0069133571483424,0.000441460508974,0.0556429302290774,2.6782269731169497e-05,9.503681402280014,95115.19031371103,0.0,17253951.67034517,121095310377.75412,6.731502471978217,13409,1676.125,1.0,2554.0,518068.109375,2.079441541679836,1.522957682609558,True,False,False,86787.35256699269,0.5765069255147648,0.6693598385254192,0.2042955773117253,0.0088862425645418,0.4425432120211934
3c15c8fb5153b9d758a9eb16c66adc5d,1500,38600,1,51.46666666666667,2.0,139.0,1436.619555555556,3.426533330484137,0.0267599594874194,0.0604289396170839,0.0220610151362759,0.0024388394457888,0.0486262518729279,0.0001799782778236,6.851122266716918,0.0006666666666666,0.0001934062557917,0.0012530154330144,1.1721042270259413e-07,6.851122266716918,0.0244060766763907,0.0128346161238189,0.0393807364244539,7.101008793280324e-05,6.851122266716918,3328.523582911607,0.0,77292.49287719082,63653479.31700537,5.241684354282877,1500,136.36363636363637,87.0,201.0,1162.413223140496,2.2718685126965625,1.4671533107757568,True,False,False,6029.167530960479,0.1561960500248828,0.3550147579604704,0.2107021450218514,0.0805997257125912,0.4560062538000521
21a16f532f37b506ba9b59952a40a2b6,178350,38495146,165,431.68091954022987,0.0,1337.0,261271.6894520281,1.862329441351389,0.6093186714526332,0.005088397221482,0.0006859507606352,0.0,0.0086465128994082,5.136424175234297e-06,12.076990024376832,5.602570175523544e-06,8.410428931875527e-07,1.35968138335401e-05,1.5973090444864507e-11,12.086805885505528,0.0016886249465956,0.0003879868437268,0.0045505924019494,2.7554984109852307e-06,12.072707586994872,423487.35784594144,0.0,495916975.2407754,31826896844514.824,4.387290424929713,178350,1007.6271186440678,1.0,61636.0,27591282.5728239,0.4508497655502781,61.14682388305664,True,False,False,7119863.80811901,0.1849548462062986,0.4921141741585542,0.9357983137315375,0.0080159789224947,0.36302440719187
85fc4e13d884b1fe3cd926e750198155,26439,95219,1,7.202919928892923,1.0,75.0,53.2965064708003,1.455442836815737,0.2791976322569323,0.0025649818612683,0.0014053747773633,4.0250872093134406e-20,0.1843580877720158,3.5847834855919406e-05,10.181861400092147,3.782291312076856e-05,1.36614856853095e-05,0.0003159325210914,8.713382063696133e-10,10.181861400092147,0.0049994437813645,0.0020256970160423,0.0378208880331761,1.2828474997744274e-05,10.180501419500796,288865.0009556108,0.0,74182871.9082417,3901204942333.859,7.966002479286603,26439,911.6896551724138,14.0,1095.0,51000.21403091558,3.367295829986472,1.200657844543457,True,False,False,2410.332511999952,0.025313566746132,0.9465082530995708,0.0562578376213714,0.0072828566095897,0.3748371406236428
d42c9f674dcabd62a43c0d4b9b495c2a,13431,473738,1,70.54396545305636,47.0,164.0,903.1419692055669,1.216778184129549,0.3653843033018408,0.0069949733980104,0.0069225405899581,0.0032902862985114,0.024244016962953,2.6533051689547114e-05,9.028123123985097,7.445461990916549e-05,4.062448113161157e-05,0.0003156476580662,4.1630698544383514e-09,9.01660297306357,0.0069628915599209,0.0037536969937421,0.0249939781264412,2.597276103394639e-05,8.818536542228035,39205.53735799002,0.0,311778.8698953161,1220664241.8677304,9.402711029979086,13431,671.55,416.0,1104.0,28587.8475,2.7184734013300127,1.6428571939468384,True,False,False,88381.95708711479,0.1865629463693323,0.6835986695045222,0.22761928800319,0.0585751761813689,0.3424389820203248
151e3f6c15130b20ab695722318e64b3,568223,1616344,2,5.689118532688751,0.0,483.0,92.9749144064909,1.5959470104634328,-0.0399162168047836,0.0008400146780584,4.851198475007791e-05,0.0,0.4908615167152611,1.7575190317808371e-06,13.242210357442396,1.7598698118668596e-06,2.6398086666678405e-07,0.0001322494028625,6.702128038086179e-12,13.220504054790906,0.0012948401955227,0.0011283989468206,0.0150601882447842,8.326131250383146e-08,11.563922942499843,13354910.730066698,0.0,63909278686.48698,1.4742404183835293e+17,7.649003009491751,568223,3619.254777070064,1.0,19105.0,13751466.661203291,4.351707675269333,5.277624130249023,True,False,False,35505.58815201414,0.0219666037378269,0.9666760260798556,0.0585995272887737,0.000751449863941,0.4030660991922175
6a64335da8a651975266fdb7d2345c53,12651,102409,1,16.189866413722235,5.0,96.0,267.3312734862256,0.4431430000091271,0.4856480803354039,0.0063166864196972,0.005409090666485,0.0017298942638909,0.0603522122038962,4.97868729336986e-05,9.1370243361429,7.904513477195488e-05,4.169157696240223e-05,0.0009210828901982,2.931741771649068e-08,8.769274444756658,0.0062663928623199,0.0048177141001536,0.0372371650963328,3.97774552670204e-05,8.849048557071791,35100.59509446642,0.0,1901893.2294993715,14617436940.026537,4.228581823638517,12651,1054.25,1035.0,1075.0,71.52083333333333,2.094729047527649,1.0189573764801023,True,False,False,2696.573503000226,0.0263314113310375,0.8476871671893151,0.087591629076734,0.0055532525400126,0.6848345348736211
6e20affac5e701362834bae21f6084be,37633,270951,1,14.399649244014562,3.0,1383.0,127.67510629952488,2.5657109160621623,0.1067216179798711,0.0363809482010268,0.0016275794726054,6.9765643341424955e-09,0.5904321153974503,2.392340819961952e-05,10.535636604038668,2.657242313926607e-05,6.654861910294047e-06,0.0013283838726827,2.1999973858972914e-10,10.535636604038668,0.0050644938564308,0.0040677131483533,0.0882055914959302,9.233251174404764e-07,10.53552609243759,341671.8449545114,0.0,267279080.24619025,6417474169714.103,8.874807327492595,37633,1297.6896551724135,451.0,4596.0,771976.076099881,3.367295829986472,3.540832042694092,True,False,False,96328.77638195155,0.3555210218155739,0.8058075535218729,0.0325678289485729,0.0057851284250804,0.4616954746807956
9ee9f18f9057c696a5a6f74e9970ff2e,186644,691985,4,7.415025395940936,0.0,50.0,62.734410443301805,1.9698735433849976,0.2001945286818114,0.0002281705626464,0.0001616085671047,0.0,0.2396727353659926,5.331676117385438e-06,12.03299397291609,5.357720246172993e-06,8.036690169520585e-07,2.9858737220008257e-05,2.270526505637764e-11,11.931205175202766,0.0019553377546801,0.0006743541725005,0.0095245485149767,1.5344477114693785e-06,10.95637804658448,2011652.4146212789,0.0,942562178.6093034,211006538928218.25,8.832549593214075,186644,1173.861635220126,1.0,3180.0,532124.5594715399,4.267197882957172,2.708688259124756,True,False,False,14245.031953998674,0.0205857525148647,0.9679087233126038,0.0718957936771352,0.0044890309879243,0.3562060279683836
cea058250e23a7d934f05cb885081d18,15233,102000,2,13.391977942624566,0.0,32.0,31.09554911734975,1.970535986586252,-0.055563289644063,0.0012226347768225,0.0069316122418768,0.0,0.0243482237301718,1.7599702427402792e-05,9.631219406135823,6.564328760532434e-05,9.847042604871006e-06,0.000202688815935,8.313433077753204e-10,9.631219406135823,0.0,0.0,0.0,0.0,0.0,123132.05035910824,0.0,6549823.536807838,95753772816.2248,7.741868307916344,15233,423.1388888888889,1.0,925.0,42313.50848765432,3.583518938456111,2.18160367012024,True,False,False,38918.92810500219,0.381558118676492,0.7809520019623478,0.1052695780348951,0.0186921151942837,0.533831321115261
8889865bff3a523f00fe795a8478a299,56847,137117,5,4.824071630868823,0.0,164.0,11.631177377527736,1.1375483172653975,0.1065449519306882,0.0028003137770397,0.000704278744833,0.0,0.4264759092074346,1.7095069254913512e-05,10.868504320308809,1.7590814776221534e-05,2.63866167080057e-06,0.0003535715408203,6.969302050300069e-11,10.351828085235931,0.0041352601082072,0.0030284174362168,0.0328471255567744,4.907016428069719e-07,8.37831641896781,2092184.2925514968,0.0,2321216276.0816584,334937920673104.0,7.973909515674428,56847,789.5416666666666,1.0,3169.0,241882.52604166663,4.180395677271616,4.011392593383789,True,False,False,6114.985595000219,0.0445968449936931,0.9382595654548904,0.0542581397556042,0.0042182926353154,0.3942065491183879
dc8f3886b222861bd2d3bd1b13f3629e,3253,11114,1,6.833077159545035,2.0,73.0,43.45169409702825,1.3190094958799097,0.3841673916989543,0.0203830931721027,0.006685477388987,2.451975637097465e-23,0.1731440924865796,0.0002627129380389,8.086906767739137,0.0003074085459575,0.0001323841181759,0.0020325553397126,3.152715506036856e-08,8.086906767739137,0.0150956404429675,0.0073531033449285,0.0969687322201327,7.953018557422052e-05,8.057546465899224,25298.60816016632,0.0,2345202.8976157126,7625948999.183395,6.799391073534415,3253,180.72222222222223,26.0,403.0,6777.311728395062,2.813355404500616,2.2265193462371826,True,False,False,2403.6618299999554,0.2162733336332513,0.7847548212531472,0.0895937651833773,0.0261665260929371,0.3626335446886128
b5df8842330d20ec7102405549d282ed,1908,42764,1,44.82599580712788,4.0,78.0,764.3491774674876,2.633624304416136,0.578830200309385,0.0178051025391174,0.0208037958740205,0.0036950241399738,0.0453255290034196,9.131109190713568e-05,6.538584132686903,0.000524109014675,0.0003552112129048,0.0006720114634463,3.317120615024757e-09,6.446676129742858,0.0228223645534086,0.0173167495339472,0.0263590960049883,3.248690866368072e-06,6.029993791794963,5876.538558775212,0.0,509310.19188147696,807577594.7509686,5.252274786681451,1908,190.8,78.0,260.0,3118.76,2.302585092994045,1.3612565994262695,True,False,False,943.8482245999156,0.022071093082965,0.7385273053788051,0.2198004118800317,0.0968763824410285,0.461348041344567
2e744569787e8dd5f5e77e1c80baa66e,71018,201070,2,5.662508096538906,0.0,248.0,85.14583618319081,1.0602607611000086,0.1823949461696385,0.0034126111104438,0.0005019099245492,0.0,0.2162124305092589,1.382902365482085e-05,11.16639417375447,1.4080768695307628e-05,2.1121405840772764e-06,0.000501564032261,3.887625934830855e-10,11.166843141203517,0.003466502946534,0.0026429010710206,0.0493146920336307,2.0642945488522617e-06,11.163296555088172,458506.08376033895,0.0,865571378.1715288,39220281990516.25,7.329105157544244,71018,3550.9,1.0,6829.0,2834443.99,2.995732273553991,1.923120260238648,True,False,False,17144.297611998943,0.0852653186054555,0.8629080870570909,0.1090832842395383,0.0011942136055414,0.3676713280639277
4bc4e48017602be956d46b317739149b,15233,102000,2,13.391977942624566,0.0,32.0,31.09554911734975,1.970535986586252,-0.055563289644063,0.0012226347768225,0.0069316122418768,0.0,0.0243482237301718,1.7599702427402782e-05,9.631219406135823,6.564328760532434e-05,9.847042604871006e-06,0.000202688815935,8.313433077753204e-10,9.631219406135823,0.0,0.0,0.0,0.0,0.0,123535.41062755747,0.0,8385472.372927228,110226591600.22514,7.796024267375337,15233,435.22857142857146,1.0,1194.0,55744.17632653061,3.555348061489413,2.738532066345215,True,False,False,38979.21858800204,0.3821492018431572,0.7784796027915604,0.1062324405488485,0.0174062680590498,0.533223312776861
