ID,#Nodes,#Edges,#ConnectedComponents,MeanDegreeCentrality,MinDegreeCentrality,MaxDegreeCentrality,VarDegreeCentrality,EntropyDegreeCentrality,DegreeAssortativity,Centralization,MeanPageRank,MinPageRank,MaxPageRank,VarPageRank,EntropyPageRank,MeanKatzCentrality,MinKatzCentrality,MaxKatzCentrality,VarKatzCentrality,EntropyKatzCentrality,MeanBetweennessCentrality,MinBetweennessCentrality,MaxBetweennessCentrality,VarBetweennessCentrality,EntropyBetweennessCentrality,#Communities,MeanCommunitySize,MinCommunitySize,MaxCommunitySize,VarCommunitySize,EntropyCommunitySize,ClusterImbalance,IsProperClustering,IsSingletonClustering,IsOneClustering,EdgeCut,EdgeCutFraction,Modularity,HubDominance,GlobalIntrapartitionDensity,GlobalClusteringCoefficient
c43621d44acb59b884efae624782c582,7305,19781,4,5.41574264202601,0.0,99.0,28.79457763123436,1.2264760072109615,0.0435808303662376,0.0128204914223219,0.0001368447534599,2.053388090349076e-05,0.0021242540251431,9.544828214517822e-09,8.381387582246035,0.0110020454597085,0.0064727792888898,0.0817465646806902,1.5847535059111342e-05,8.381387582245946,53208.92085784761,0.0,14228041.86278798,136791652839.66486,6.767061234958725,7305,332.04545454545456,1.0,729.0,46961.04338842975,2.9412316867217543,2.1891891956329346,True,False,False,2582.000000000019,0.1305292957888893,0.810592884035924,0.2629140621243386,0.0099274793346525,0.3451315903760966
08e8e08679a3c2ccb537d682165cb351,62000,4859221,1,156.74906451612904,1.0,18401.0,197727.6379346088,4.467943482166575,-0.0152951697296795,0.2950079541341809,1.612903225806447e-05,3.530226072016637e-06,0.0016420544295764,1.3728870177069174e-09,10.867192765505136,0.003959043020895,0.0037176562999271,0.0316116241565815,4.550106167669661e-07,10.766647185765605,176285.04697068405,0.0,284784261.88972145,7805166040165.288,10.155085707397108,62000,984.126984126984,257.0,12142.0,5390343.031494081,1.986812716146085,12.326903343200684,True,False,False,598993.0000010034,0.1232693470827944,0.6890718931798048,0.5530267546291897,0.0192555659921009,0.3286719360722661
907e7dc703e16ad2c7e56a33fe3b3e5f,266405,753459,1,5.656492933691185,2.0,3338.0,317.47011873406257,0.4555155673455038,-0.0044741307756401,0.0125088277741116,3.753683301739829e-06,1.7111386923779958e-06,0.0019428632374433,9.397256250269226e-11,12.10074970443626,0.0019341249021453,0.0019067182087995,0.023746265111956,1.2844164641257992e-08,10.22310091609664,2182293.4292382244,0.0,20274957720.651966,3744933867785655.0,6.4721693428103535,266405,6660.125,257.0,19011.0,32114628.509375,3.619564736057945,2.8540759086608887,True,False,False,49938.00000002174,0.0662783243680435,0.8930960079485074,0.0518589322256482,0.0004589203280977,0.4572656996438808
d570bbe4e59e242a18260d9e2f616496,92762,749671,1084,16.163321187555248,0.0,1346.0,799.0180427762286,2.2781700155152005,0.137332780409493,0.0143385053866923,1.0673394059950595e-05,1.6170414609430587e-06,0.0022653388900727,4.173883228769784e-10,11.185636861654595,0.003256029785829,0.0030200539201741,0.0327855722791151,1.7854644008120401e-07,9.372421650166688,1129377.421872166,0.0,3496387320.216087,997764635737851.2,4.75201408939916,92762,83.12007168458781,1.0,8668.0,377978.3332530415,0.2425498674583943,103.1904754638672,True,False,False,8451.769957034212,0.0112739721251511,0.917798725314982,0.9735356363622863,0.0034326170132411,0.4965256666377139
0d32d1684e3bf275566925e996ee525b,104450,576987,1966,11.048099569171852,0.0,470.0,250.74520198912865,3.138448310699017,0.0456933786527085,0.0043944514195085,9.447118772315084e-06,1.4360938247965535e-06,0.0003086995974804,1.0648590406792435e-10,9.037234958669703,0.0030058006815805,0.0024728994086399,0.0241020078151268,5.391210945869412e-07,7.636761587579269,8109220.190448709,0.0,4923543855.191986,2.136958836401945e+16,5.884685671207083,104450,51.70792079207921,1.0,5144.0,119799.62162042936,0.6798611897356118,98.92308044433594,True,False,False,19483.02478632456,0.0337668349309855,0.9321732935904,0.9755839639166172,0.0044541086416988,0.5290106835750891
cd29b40b25690fe2598ef76fddbab2f6,15232,395006,1,51.86528361344538,9.0,169.0,1479.457297923765,4.182403193310147,0.7778079714206237,0.0077163159994957,6.565126050420169e-05,3.740911230223896e-05,0.0001422953488544,2.4857427888321714e-10,9.613133386529304,0.0073677013870837,0.0038406657198246,0.023204425222689,1.1368236774966418e-05,9.612496302723622,69187.57146818342,0.0,3363460.503260949,18631094535.556683,9.601426782745325,15232,1523.2,226.0,2856.0,458302.56,1.834371970281624,1.8740156888961792,True,False,False,11361.333333332515,0.0287624323006043,0.780679992919044,0.059456513851511,0.0262978635016033,0.2181012768175106
654b8939521483a797023f342e857b7a,58224,150696,1,5.176422093981863,1.0,171.0,79.87983979545578,0.7006304466451072,0.5456560584911295,0.0028482811522998,1.717504809013466e-05,8.811422223940104e-06,0.0002594029689194,1.7579636367196258e-10,10.969957668687648,0.0038224723445457,0.0028819247316529,0.0329222061631612,2.5637532653176248e-06,6.756752641993532,643111.7091168553,0.0,430361596.4851057,15485493086763.348,9.77116640339441,58224,710.0487804878048,97.0,2386.0,175870.21713265916,4.0189431037108045,3.355836868286133,True,False,False,19321.000000000327,0.1282117640813314,0.8806625066290535,0.0121608811739932,0.004812636794239,0.3119517067662642
a84e856483cadae9440f328537172b80,683996,5507181,2,16.102962590424504,0.0,15506.0,13888.61128538267,2.19471553297091,-0.0632600523490933,0.0226467138939353,1.4619950369632416e-06,2.192995280674157e-07,0.0030340761796753,5.186096524020738e-10,13.359416124280251,0.0011944207224895,0.0011860008546362,0.0262741121272024,3.5355991470248224e-08,4.430598772917806,3707905.4748166017,0.0,24802880197.56619,1.1363441713329334e+16,10.636085885991635,683996,18486.37837837838,1.0,154604.0,828584823.748722,2.952217159704887,8.362849235534668,True,False,False,429477.46691350575,0.0779849921245562,0.685803799700469,0.0396504832412865,0.0002204172150389,0.580170242334752
f67c5855cfebd80998ab524229af16ae,34306,3100948,5,180.78167084475012,24.0,500.0,2553.9135053526256,5.290553973090128,0.2662967302912846,0.0093543234236987,2.914941992654324e-05,7.376997004934376e-06,6.748435113229306e-05,4.7954878735359446e-11,10.443075544969604,0.0053371129055076,0.0029778310580949,0.0093207863708518,6.646457604075038e-07,10.443075544969604,24654.80774684807,0.0,48028123.079576746,86835639756.56528,10.434934409258767,34306,4288.25,4257.0,4311.0,303.6875,2.079441541679836,1.0051294565200806,True,False,False,233.9999999999953,7.54607945699171e-05,0.8746273196862354,0.0732665815452273,0.0421510137269556,0.0787805089898375
486b7de8a868abc7f30ae4fe9895cefc,1049961,4867795,36828,9.2723348772002,0.0,472.0,425.5167394721124,2.6865629364489623,0.1017623810283283,0.0004407132756015,9.283955865636732e-07,1.4286244917668373e-07,4.47527209736004e-05,1.6704942656559159e-12,12.039529658681625,0.000930737895527,0.0007783357489445,0.0086974709854184,8.614329767446275e-08,10.137590878283724,46889098.99939028,0.0,84693786362.73543,1.818007638281996e+18,5.188487620041028,1049961,28.400351636461995,1.0,19288.0,392132.9720150237,0.4663935919166516,665.1034545898438,True,False,False,80713.26629875343,0.0165810734221045,0.9659582419032516,0.996500727273658,0.0006561414724986,0.436028836966907
e99e266b422513a2898c13898a1de501,760,41492,1,109.18947368421053,59.0,165.0,313.1219944598338,4.220266519322235,0.1683413670094533,0.0857554143011952,0.0013157894736842,0.0007942944643125,0.001895282391324,3.582042203543894e-08,6.633318433280473,0.0356066239503625,0.0168638115117419,0.0571774970318411,4.795780454167927e-05,6.633318433280473,669.5849494411799,3.99739453153459,2397.1870876753005,130496.54305315312,6.633318433280473,760,152.0,57.0,209.0,2599.2,1.3321790402101223,1.375,True,False,False,23240.0,0.5601079726212281,0.2405397702391005,0.4626037684559305,0.3004790381665049,0.2347346477894554
a01b5dedcb293b7a39ba103b2263b023,331196,1764047,1,10.652586383893524,2.0,48.0,53.003749726758656,2.19996994042804,0.0619123139868864,0.0001127689189988,3.019360137199726e-06,1.5000791867198502e-06,1.7433909727294744e-05,5.458285550703668e-12,12.710465624172611,0.0012776658294691,0.000531647948092,0.009190322733675,1.3869301654066892e-06,12.710465624172611,29659031.44472885,0.0,3258643213.463444,4.459448311149755e+16,8.217577874703927,331196,3599.9565217391305,1103.0,8555.0,4023072.258979206,4.034106374502649,2.3763887882232666,True,False,False,36857.36190475237,0.0208936394011907,0.9587674764577662,0.0165226331360049,0.0022049537491438,0.4107530617562755
83ecab8576e44dc4311806171a1897e2,198,506,1,5.111111111111111,3.0,12.0,6.432098765432099,1.5316410677211536,0.3117012445755806,0.0357142857142857,0.005050505050505,0.0022321880533626,0.0125649323281048,5.372857983149787e-06,3.254998568962615,0.0658994735137224,0.0298585050591101,0.1357815509956598,0.0007077644411192,2.613523933646046,820.4021568328355,0.0,8965.522848302458,3272459.542330296,3.1306586783624835,198,18.0,18.0,18.0,0.0,0.0,1.0,True,False,False,1.0000000000000002,0.0019762845849802,0.906981204449559,0.6470588235294119,0.2679738562091503,0.5744375922869799
bbf921d4a706d913feae923db73acfe0,774085,2328551,166378,6.016266947428254,0.0,2942.0,414.8799849714159,1.2703749277985876,0.6296444953974406,0.0037928735888081,1.0558353456937072e-06,1.93777169173928e-07,0.0010832701401853,3.2659004857808145e-12,10.918872244209709,0.0011359274915302,0.0011239332569436,0.0214537859550422,1.5165284786694622e-09,6.8268539622051705,13371060.470711814,0.0,49515836873.958015,6.7784780417026376e+16,9.398108185635522,774085,4.651030745104637,1.0,35267.0,61934.07880567959,0.0043815954264805,7053.39990234375,True,False,False,40901.12089261691,0.0175650526411562,0.930693127342798,0.9996672068907176,0.0003815467150985,0.3568140363067836
425c28cab2c9945f9d2058b47ef1ed1d,69553,180525,1,5.191005420326945,1.0,18.0,7.9377092719358835,1.3709917317118077,-0.0556419329708633,0.0001841753861817,1.4377525052837408e-05,6.599326574758781e-06,4.854912602297185e-05,5.6020301112079086e-11,10.510522117190256,0.0034018172114231,0.0010800890721955,0.0113671287171726,2.8051647129025307e-06,10.504084248533786,1308405.9932865305,0.0,1328052526.4984417,93382746366434.08,10.38561674731752,69553,1696.4146341463415,679.0,2819.0,287217.0719809637,3.713572066704311,1.661166787147522,True,False,False,20261.999999999804,0.112239302035728,0.8838783861365492,0.0107705207648282,0.0025381143139744,0.3095196734126639
28674e12b109f3b3e2967e5770184def,271,1183,1,8.730627306273062,7.0,11.0,0.9348184256750316,1.3606862759906533,-0.0732219936216087,0.0086528315160042,0.003690036900369,0.003033184293437,0.0050211422066492,2.0104478113918333e-07,5.187765155747932,0.0,0.0,0.0,0.0,0.0,666.4636500974513,73.91244694624261,1904.182152777037,189963.0282965158,5.187765155747952,271,22.58333333333333,11.0,31.0,36.74305555555556,2.094729047527649,1.34782612323761,True,False,False,612.5333333333347,0.5177796562411958,0.6008451245085004,0.4301922104423978,0.234658187599364,0.3811777990098149
81c36c1f55a6ee8e180f53f140ce05a3,891394,2140256,1,4.802042643320462,2.0,326.0,4.881907260711919,1.0057071364379238,-0.047265529957859,0.0003603341369771,1.1218383789884164e-06,5.226274458623157e-07,7.930677961011006e-05,2.527356150514669e-13,13.649344640298676,0.0010523110291284,0.0008842171188359,0.0195695517579245,1.4479876962932052e-08,7.793314595217998,32071549.48233079,0.0,81603100122.01639,2.4404942610497485e+17,12.287600332995911,891394,5571.2125,513.0,11608.0,9394318.76734375,4.993924456522317,2.083273410797119,True,False,False,46671.66666666798,0.0218065813933791,0.9785454642024748,0.0063088526604131,0.0006535916061041,0.2952749066272909
1eaf726460f8391351498eb122e19619,10100,64449,1,12.762178217821782,5.0,13.0,0.913143770218606,0.2288811420441687,0.5466008517560985,2.3576501950283183e-05,9.900990099009896e-05,7.109879344492989e-05,0.0001167718085596,1.4026187749350166e-11,8.225443550773246,0.0099339185183839,0.0054621690596943,0.0100908953949825,3.2716386020827365e-07,4.831012433378669,419840.2486604884,0.0,10471774.235801078,86147576594.32507,8.526765395041174,10100,388.46153846153845,208.0,1258.0,37301.017751479296,3.2580965380214835,3.233933210372925,True,False,False,1259.9999999999989,0.0195503421309872,0.8883374332504416,0.0380804473837766,0.0244106923591719,0.5460783462173195
16d83e40878ebec355597e0edb0e0c72,11949,2597031,7737,434.6859151393422,0.0,2779.0,677948.0631215598,1.8881439090832783,-0.0521729732096237,0.2035999771747609,3.763449117981083e-05,1.2553351744915894e-05,0.000291369818829,2.029989583365167e-09,3.5283946037904657,0.0061026210018957,0.0026135413179948,0.0404223640215357,4.6447028539993297e-05,3.528394603790467,1826.9734588601416,0.0,283252.5573528208,88182997.20732382,2.341610338358386,11949,1.537837837837838,1.0,468.0,127.46787331733276,0.0418243529113066,234.0,True,False,False,776877.4603674258,0.2991406187940867,0.3278130211163694,0.998834717957002,0.5465866547892766,0.8170763484756363
12849382ca195b9de16f98b7435c8a39,78585,211445,65,5.381306865177833,2.0,24.0,8.980328813195216,1.130609456532092,0.5762711867464896,0.0002369404871704,1.2725074759814214e-05,7.822790168712097e-06,3.6135013849097344e-05,2.2353139129287643e-11,6.870513049537987,0.0032814555420706,0.0017024515296042,0.0114264207964698,1.9571242852282696e-06,6.870513049537985,5233.3353422004575,0.0,1697837.881322096,1708949452.963797,1.9035242270625483,78585,1209.0,1209.0,1209.0,0.0,0.0,1.0,True,False,False,0.0,0.0,0.9846153846153834,0.0198675496688741,0.0044547242261405,0.4395900286632502
b4b9323552ae25a3962b3dbaedc62e1e,1652,22827,441,27.635593220338983,0.0,110.0,459.31514958755696,3.3985587154532104,0.4810196789920899,0.0507056214947176,0.0004682855618547,9.07990314769976e-05,0.0014883978740837,9.865891608959489e-08,5.788567087348873,0.0,0.0,0.0,0.0,0.0,5019.447890265881,0.0,199461.1079505436,309065532.3979893,2.7835484374751043,1652,3.638766519823789,1.0,235.0,348.9311843816105,0.2098598347709191,58.75,True,False,False,4461.977362333049,0.1954692847212971,0.7847300469881678,0.9892300554239024,0.2051924754567682,0.6143055676192131
a27fe0d150ae5353dac85be5c0b14867,10033,25985,696,5.179906309179707,0.0,1848.0,352.7431744355558,1.4651606946618518,-0.0336892322576819,0.1837707574002312,9.380238276579782e-05,1.4950662812718032e-05,0.0285204634328508,8.340622686133986e-08,8.734386232208967,0.0099154388148926,0.0095866950527811,0.1244083931195723,1.3551585262396367e-06,7.544363580277207,46933.39565175054,0.0,86426476.37402776,771065064250.9437,4.621589797431448,10033,13.838620689655173,1.0,884.0,4827.00981878716,0.3130423684167013,63.14285659790039,True,False,False,4507.863636363748,0.1734794549302962,0.792423774967428,0.9636279881361174,0.0118405067589168,0.3694084947450708
06326dd7bab63b892d2c147d5928468c,164332,442993,2,5.391439281454616,0.0,1288.0,270.7915212909302,1.2695474652104637,-0.0302702849322006,0.0078052396501849,6.085210595284176e-06,9.127863106394374e-07,0.0012107924202256,2.2178844347607801e-10,11.26833404550725,0.002442526900456,0.0023232766588175,0.0289095777459598,1.193044114782955e-07,7.176522688425675,1401225.6431527452,0.0,18365037604.25848,3246509532977677.0,5.576454025865839,164332,2220.7027027027025,1.0,12399.0,10606228.749452151,3.5480604904452155,5.582620620727539,True,False,False,47481.00000001051,0.1071822805326732,0.8537393663098529,0.0871430647866155,0.0006904470247966,0.4207851993398767
f623b8d71e2cab0e8ddc9b33e94d7482,56533,521959,1,18.465639537968976,2.0,142.0,728.6652840783703,2.8150358064646137,0.7994037606963073,0.0021858865486549,1.768878354235581e-05,2.9519154720269016e-06,0.0001356598785105,2.1925258030807332e-10,10.941770596011407,0.0,0.0,0.0,0.0,0.0,566571.1781579104,0.0,92828603.14604232,6077962177022.736,6.942772334027112,56533,958.186440677966,60.0,2623.0,438846.8296466532,3.0550534991003424,2.735140800476074,True,False,False,4972.6000000040085,0.0095268019135679,0.945489215711149,0.1628369354617666,0.0113872975078528,0.5743941631199514
a9dd80ac369ca24054cba2b308fbc712,16612,45147,1,5.435468336142548,2.0,180.0,43.25968107731429,1.1927634491212566,0.2967804018760911,0.010511778720458,6.0197447628220575e-05,3.0115609109722e-05,0.0011630774866017,1.802253501680821e-09,9.019309084346888,0.007492416937782,0.0058672698933967,0.0593002372195285,4.061136058657702e-06,9.019309084346885,83152.17848078179,0.0,21219496.458629426,317974605730.7998,5.956548177904021,16612,488.5882352941176,144.0,1337.0,73996.12456747406,3.4040404339291137,2.7341513633728027,True,False,False,5801.333333333125,0.1284987559158554,0.8416916843464362,0.0291128459418893,0.0074116750272521,0.4733344914444541
edba0f21494f0b8eb603335d39bcbc30,1134,89908,1,158.5679012345679,13.0,1022.0,19034.612232455853,4.373291328581858,0.0953883676789605,0.8851790912542716,0.0008818342151675,0.000193744913569,0.023645153742642,1.5906778677950295e-06,6.922260640494124,0.0243400149010442,0.0100561693608496,0.1089714604777093,0.0002893978897844,6.8521177597819545,2594.685368880062,0.0,383181.82476000965,166860710.42929813,5.753778659756592,1134,113.4,47.0,529.0,19301.24,2.302585092994045,4.640350818634033,True,False,False,35145.714900373794,0.3909075377093673,0.2869786047828815,0.934118874128876,0.1251583591804639,0.589811517415096
4ee4595cf58d4c67e8d0c6c032ccac6b,3152,224505,1,142.45241116751268,2.0,632.0,30767.122735303023,2.814178083833544,0.1514630432954543,0.1626648439283861,0.0003172588832487,6.926982338082303e-05,0.0012734339451326,9.150248361663349e-08,8.055792450978045,0.0116730650062214,0.000561639599195,0.0457323220446431,0.0001809984366092,7.6592504292331,6241.507788890153,0.0,252906.54369238543,211702661.3772054,4.623234405099127,3152,197.0,112.0,286.0,5159.375,2.4799555205445176,1.4517766237258911,True,False,False,105464.0000000914,0.4697623660947034,0.618809059693668,0.6273167492160048,0.138655114215626,0.3025710066880917
4e134f32160e05b6d132d89193d4e1b5,1176,174048,1,296.0,296.0,296.0,0.0,0.0,,0.0,0.0008503401360544,0.0008503401360544,0.0008503401360544,1.1754943508222875e-38,0.0,0.0291605921759902,0.0291605921759902,0.0291605921759902,4.642866830219229e-35,0.1914440819577173,896.5799999999997,110.3630769230768,10929.864615384617,3725106.736325836,2.882401023443346,1176,294.0,294.0,294.0,0.0,0.0,1.0,True,False,False,2058.000000000052,0.0118243243243246,0.723782771535495,1.0,1.0,0.9810214540085122
cb576136b0c2bd11deb2d0de33faa440,12197,107022,213,17.54890546855784,0.0,31.0,63.32852979322828,2.5612604027097645,0.492995542512285,0.0011044089283696,8.077608225098112e-05,1.2298106091661884e-05,0.0001440244231683,9.997547770052364e-10,8.669765403207126,0.0078371748924489,0.0007217978993853,0.0211073865801632,2.056606364958025e-05,8.669765403207126,113933.1614767004,0.0,1652024.6902350686,44301959852.13849,7.370413906004837,12197,53.262008733624455,1.0,1012.0,37150.7697793711,0.4747862383556952,18.74073982238769,True,False,False,10593.266666666872,0.0989821407436496,0.8029939619322768,0.9290894248051866,0.0196919266840357,0.2880222357335186
5553fec254b32349e0e48c7ee1e2d6c7,268423,1524864,2456,11.36164933705383,0.0,781.0,1169.9902239771018,2.1191034981732706,0.0849985417702309,0.0028673806970227,3.696536398389185e-06,5.588194752312582e-07,0.0002209216696321,5.876194197852021e-11,10.085850760728023,0.0017224471692106,0.0014445362476272,0.0259075808400631,7.586389174865956e-07,6.881680562441597,5080358.642646804,0.0,3850137479.34706,1832514609831232.8,5.619531310851444,268423,105.09906029757244,1.0,6170.0,422073.4095292657,0.3011090974789845,58.20754623413086,True,False,False,14662.24242424524,0.0096154427045593,0.9764163107543414,0.9689302880908408,0.0027150564598334,0.5785633631546947
b5cab29563ae86ab38829f58a895a180,163622,469192,2,5.735072300790847,0.0,413.0,212.96721659736872,0.8889488714152924,-0.0420218789769729,0.002489146955403,6.111615828553367e-06,9.167471366931098e-07,0.0003212396692423,1.2795695609060568e-10,11.753654152762406,0.0023731785700043,0.0020258862541601,0.0213586967730536,4.796710528262904e-07,8.708705964803652,4138309.469965573,0.0,12972017204.550123,2.341102299848585e+16,5.465194262531158,163622,3990.7804878048782,1.0,11587.0,9074173.488399765,3.565561686503235,2.903282403945923,True,False,False,15245.000000003422,0.032492028849604,0.9302765735862304,0.1470246171775382,0.0008849078664026,0.4299487535829063
24f8d86e491149b4a759c0402eb705d4,3066,59272,1509,38.66405740378343,0.0,1022.0,4727.298101476156,3.032713911890517,-0.17406166139912,0.3248189038950584,0.0001923331414257,4.892367906066537e-05,0.0100318014574879,1.41006793450788e-07,4.428634190126942,0.0169797202816215,0.0146521839023074,0.1607218508998489,3.784695956232493e-05,4.426825586916092,2151.5149138032266,0.0,190909.64054386577,117777166.2727517,2.605716614532481,3066,2.0104918032786885,1.0,385.0,190.04710303681807,0.1702984466519188,128.3333282470703,True,False,False,7043.59309044017,0.1188350838581483,0.4509311856257093,0.9996300720756722,0.1530247166461832,0.5488578129071484
e175112cb4648cda6c16d67822d794ce,2200,23525,1,21.38636363636364,4.0,43.0,30.003450413223145,3.1071151106659043,0.0054618598480399,0.0099208212061465,0.0004545454545454,0.000136292051998,0.0008917467999631,1.1777294506860996e-08,7.696212639346601,0.0208646257185522,0.0081404685860505,0.0381592618551571,1.921284817018404e-05,7.696212639346601,5173.030989633077,6.0,32103.920867657343,19996073.360935044,7.696212639346601,2200,55.0,55.0,55.0,0.0,0.0,1.0,True,False,False,1600.999999999916,0.0680552603613141,0.7986730079332991,0.5138888888888888,0.3152525252525252,0.2500217145835143
8a4c2729681b03c8c01ec34a5e21ccd4,3620,64317,1701,35.53425414364641,0.0,1022.0,4000.1007603553007,3.071883959677397,-0.1215058929555482,0.2752057951723235,0.0001677909709715,4.14364640883978e-05,0.0089228854954554,1.0355200415188297e-07,4.702468531587858,0.0157525663376428,0.0138818593188791,0.152232558138165,2.809974770081302e-05,4.700170806127446,2413.1177306872382,0.0,450834.65434562246,200639627.85398725,2.2924767458447324,3620,2.104651162790698,1.0,450.0,229.66928069226617,0.1575611940660519,150.0,True,False,False,6326.825696233079,0.0983694154925304,0.4650849949269039,0.9993945446124292,0.1325614615442448,0.5721358464344654
7038ba74bfed733ed3d2338747864faa,175,4005,1,45.77142857142857,23.0,78.0,693.7763265306122,1.0827565298295394,0.658590171652531,0.2493919964625248,0.0057142857142856,0.0034567461106615,0.0077801752958184,3.465180646095241e-06,2.025980706528032,0.0660880237715656,0.0193020975271979,0.1046460053652585,0.0013466588282546,2.250076353225447,139.40571428571434,40.38888888888891,457.7777777777777,7997.295431191732,4.301345019649552,175,17.5,17.0,18.0,0.25,0.6931471805599453,1.0,True,False,False,1761.9999999999327,0.4399500624219557,0.2821092552850389,0.7886029411764706,0.6539792387543253,0.5622774255189785
0534387f90398a24495d4b7b05f9b342,138808,744655,1,10.729280733098957,1.0,28.0,32.877708139216715,2.445839891103824,0.6474051275629389,0.0001244312599044,7.204195723589422e-06,2.441207692427961e-06,1.3604301391092785e-05,7.540656835862761e-12,11.840846962243733,0.0021803270298591,0.0007297462550863,0.0111472481159857,2.4503697664552176e-06,11.794321583948896,5704377.791780996,0.0,406278786.8804291,806900662339597.9,10.755180367923431,138808,1461.1368421052632,666.0,3018.0,285137.2549584488,4.218247730487309,2.064295530319214,True,False,False,50326.63333333036,0.0675838251718317,0.9066493573425144,0.0200521404948514,0.0061108764431387,0.4350299661252497
3dfb025910be837532d8e7c083b04902,19565,53898,1,5.509634551495017,4.0,604.0,423.5260635771552,0.970084914672891,0.1491189605848363,0.0305984641862513,5.111167901865586e-05,3.406717931743753e-05,0.0046622203906648,2.5231044283349587e-08,9.580856237722877,0.0066632040809037,0.0063306124386815,0.0812856306998683,6.7133903948832864e-06,9.551734599915518,89471.80784958405,0.0,47673236.5624905,1229086137895.3257,5.7104568359120735,19565,434.77777777777777,54.0,661.0,37650.35061728394,3.7142428656956574,1.5195401906967163,True,False,False,17222.65384615625,0.3195416127900153,0.6790779694053628,0.3316767264970802,0.0074131275041429,0.4631720663597672
2067ba1b7fa867b3fc29566df6841d15,180608,969055,1,10.731030740609496,1.0,28.0,32.90217493863688,2.4454174857791,0.647449932829954,9.562143081094966e-05,5.5368532955350825e-06,1.875273942003664e-06,1.0455646759163358e-05,4.455890481403301e-12,12.10407654007525,0.0019109759138125,0.0006394000026834,0.0097672742652011,1.8850243523634783e-06,11.79205052450121,8895699.379782204,0.0,614752038.7015353,2134545803362078.8,10.87034067727406,180608,2029.3033707865168,685.0,3912.0,714563.6495391997,4.330811721626832,1.9270936250686648,True,False,False,62166.61904761562,0.0641517963868053,0.9097719341955476,0.0159194426332199,0.0042573200964505,0.4402414661686789
2b8f44fd542e8c6dd4917a3df727025c,5716,15851,1,5.546186144156753,2.0,98.0,38.26676117178842,1.0430250986788872,0.193231892334419,0.0161902743406335,0.0001749475157452,0.0001067639990853,0.00194596165775,2.413082857409824e-08,8.62167855974671,0.0118826149134133,0.0088313230864165,0.0757644081053434,3.375097856480341e-05,8.621678559746664,37996.21083084802,0.0,6807549.983073642,43114400530.89325,6.395387247013541,5716,381.06666666666666,29.0,590.0,41499.12888888888,2.615630577027551,1.54450261592865,True,False,False,1689.9999999999702,0.1066178789981685,0.8138823509196724,0.1283290688531818,0.010173355640248,0.3586380613219838
05df4430054ceba4fa065806e8c65041,115,6555,1,114.0,114.0,114.0,0.0,0.0,,0.0,0.0086956521739129,0.0080226423721653,0.0094325766121166,1.304641633403055e-07,3.208268846976351,0.0,0.0,0.0,0.0,0.0,186.38,0.0,637.6786010101007,44692.19994236248,3.1354942159291497,115,5.0,5.0,5.0,0.0,0.0,1.0,True,False,False,23047.77777777581,3.516060683108438,0.401456006438856,1.0,1.0,1.0
5733f095bc3ef0a57e05bb80363b72cc,2608,8905,1,6.82898773006135,4.0,59.0,97.00756461948136,0.8587721822750399,0.1107689007635104,0.0200567406079199,0.000383435582822,0.0002792255247765,0.0027884982254609,1.817611104433385e-07,1.723867226954549,0.0148418337902091,0.0093280667469199,0.0823434493278844,0.0001631555525658,1.723867226954549,10368.93785075199,743.4217459014615,125714.16344117175,292932212.8713142,7.027993679480366,2608,118.54545454545456,5.0,820.0,50672.0661157025,1.512377180261958,6.890756130218506,True,False,False,2275.333333333311,0.2555118847089625,0.5771796062909729,0.3732993614217687,0.0100932638404214,0.3618083905150699
f405740c966f92cba07d3bf2391bbb47,2761,8281,1,5.9985512495472655,4.0,6.0,0.0028954020275947,0.0059614913120406,0.2578557494535197,5.258619567665221e-07,0.0003621876131836,0.0002952558553411,0.0003701287176147,3.4330939690435214e-12,1.3954776458836364,0.0,0.0,0.0,0.0,0.0,163494.4534987978,4885.207949273487,445317.2368955644,26558741200.97925,7.923348211930341,2761,138.05,84.0,180.0,727.9475,2.7877881193860072,1.294964075088501,True,False,False,487.9999999999974,0.0589300809081025,0.9038916500043398,0.0457645699486424,0.0402846134662072,0.4005906366715886
3ef7488df527db761e75769851720d38,744,10140,1,27.258064516129032,15.0,67.0,93.18071453347208,1.453134981356721,0.0354537452555664,0.055448039965795,0.0013440860215053,0.0009062878788642,0.0031480596096997,1.9734741564544657e-07,5.739479169768121,0.0346374767088923,0.0214679169498725,0.0847618433866079,0.0001443312287463,5.76784894318698,1696.5886911204116,32.390571428571434,12074.81906846894,3543196.209133783,5.225746673713214,744,82.66666666666667,28.0,144.0,1176.888888888889,2.19722457733622,1.7349398136138916,True,False,False,3712.0,0.3660749506903353,0.4686374249036554,0.4313801630839565,0.1801771499046978,0.5049943542082863
bb5cd66e061b1b5d04ee907619906922,50073,177772,1,7.100513250654045,2.0,12844.0,3304.8358020651726,1.473788570022808,0.0721249246884442,0.25640005709169,1.9970842569847985e-05,9.339960937991468e-06,0.0389420759925038,3.0394025577468794e-08,10.156398428520458,0.004456831372215,0.0044329293573154,0.0776293060678317,1.0749668948743917e-07,9.113538190989557,175018.7752002138,0.0,2330105904.4939785,108960724482229.66,7.674095743258516,50073,1925.884615384616,277.0,5682.0,1124338.0251479289,3.2580965380214835,2.950155735015869,True,False,False,40662.33333333438,0.2287330588244177,0.750297917537576,0.030347655326798,0.0023372692169348,0.4808477373403978
